日期,市場,產品,上價,中價,下價,平均價(元/公斤),價格跟前一交易日比較%,交易量(公斤),交易量跟前一交易日比較%
109/11/11,420 豐原區,P1 番石榴 珍珠芭 ,31.3,23.4,8.5,22.0, + 19,4093, - 54
109/11/11,241 三重區,P1 番石榴 珍珠芭 ,35.5,19.6,17.0,22.3, -  7,59581, -  4
109/11/11,260 宜蘭市,P1 番石榴 珍珠芭 ,48.0,29.0,18.0,29.0, -  3,3390, + 49
109/11/12,930 台東市,P1 番石榴 珍珠芭 ,42.0,25.6,18.0,26.7, +  4,1996, - 30
109/11/12,800 高雄市,P1 番石榴 珍珠芭 ,38.6,29.3,17.2,28.7, - 28,3014, +999
109/11/12,420 豐原區,P1 番石榴 珍珠芭 ,30.0,14.5,10.0,16.7, - 24,5182, + 27
109/11/13,600 嘉義市,P1 番石榴 珍珠芭 ,35.0,26.0,12.0,26.0,  -  ,4800,  -  
109/11/13,400 台中市,P1 番石榴 珍珠芭 ,33.3,24.3,9.8,25.7, -  3,70366, + 93
109/11/13,338 桃　農,P1 番石榴 珍珠芭 ,26.2,22.7,15.3,21.9, -  5,520, + 96
109/11/13,260 宜蘭市,P1 番石榴 珍珠芭 ,48.0,30.0,22.0,30.0, +  3,5240, + 55
109/11/13,104 台北二,P1 番石榴 珍珠芭 ,40.9,21.3,10.6,23.1, - 11,37236, +  3
109/11/13,420 豐原區,P1 番石榴 珍珠芭 ,30.3,20.1,10.0,20.1, + 20,4241, - 18
109/11/13,830 鳳山區,P1 番石榴 珍珠芭 ,32.4,17.9,11.0,17.9,  -  ,12310,  -  
109/11/13,800 高雄市,P1 番石榴 珍珠芭 ,40.0,32.0,20.0,31.2, +  9,1294, - 57
109/11/13,109 台北一,P1 番石榴 珍珠芭 ,47.3,26.0,14.2,27.9, -  4,69368, -  3
109/11/13,220 板橋區,P1 番石榴 珍珠芭 ,23.8,19.3,13.5,19.1, -  2,19238, + 43
109/11/13,241 三重區,P1 番石榴 珍珠芭 ,33.2,20.1,17.0,22.1, -  1,69954, + 17
109/11/13,930 台東市,P1 番石榴 珍珠芭 ,42.0,25.6,18.0,24.7, -  7,1689, - 15
109/11/14,800 高雄市,P1 番石榴 珍珠芭 ,37.4,30.0,26.6,30.8, -  1,1223, -  5
109/11/14,930 台東市,P1 番石榴 珍珠芭 ,42.0,25.6,18.0,25.6, +  4,1720, +  2
109/11/14,109 台北一,P1 番石榴 珍珠芭 ,45.9,24.2,12.7,26.2, -  6,68078, -  2
109/11/14,600 嘉義市,P1 番石榴 珍珠芭 ,35.0,25.0,12.0,25.0, -  4,4500, -  6
109/11/14,830 鳳山區,P1 番石榴 珍珠芭 ,35.3,20.8,15.1,20.8, + 16,3080, - 75
109/11/14,338 桃　農,P1 番石榴 珍珠芭 ,24.5,18.7,12.8,18.7, - 15,657, + 26
109/11/14,400 台中市,P1 番石榴 珍珠芭 ,32.2,23.3,8.4,26.1, +  2,43884, - 38
109/11/14,104 台北二,P1 番石榴 珍珠芭 ,42.2,21.6,10.5,23.5, +  2,30391, - 18
109/11/14,220 板橋區,P1 番石榴 珍珠芭 ,22.6,19.6,14.4,19.2, +  1,16052, - 17
109/11/14,420 豐原區,P1 番石榴 珍珠芭 ,30.0,19.7,10.0,19.8, -  1,7557, + 78
109/11/14,241 三重區,P1 番石榴 珍珠芭 ,32.9,19.2,16.6,21.4, -  3,65660, -  6
109/11/15,400 台中市,P1 番石榴 珍珠芭 ,30.1,21.0,8.8,24.9, -  5,33896, - 23
109/11/15,109 台北一,P1 番石榴 珍珠芭 ,44.2,23.7,11.5,25.3, -  3,57454, - 16
109/11/15,260 宜蘭市,P1 番石榴 珍珠芭 ,45.0,25.0,14.0,25.0, - 17,3270, - 38
109/11/15,420 豐原區,P1 番石榴 珍珠芭 ,30.0,18.5,10.0,19.1, -  3,4094, - 46
109/11/15,241 三重區,P1 番石榴 珍珠芭 ,32.9,20.3,17.5,22.3, +  4,56246, - 14
109/11/15,800 高雄市,P1 番石榴 珍珠芭 ,20.0,20.0,20.0,20.0, - 35,360, - 71
109/11/15,338 桃　農,P1 番石榴 珍珠芭 ,28.9,24.1,17.2,23.7, + 27,647, -  2
109/11/15,930 台東市,P1 番石榴 珍珠芭 ,42.0,25.6,18.0,26.8, +  5,1427, - 17
109/11/15,104 台北二,P1 番石榴 珍珠芭 ,44.1,23.7,10.8,25.2, +  7,26321, - 13
109/11/15,220 板橋區,P1 番石榴 珍珠芭 ,23.8,19.6,15.1,19.6, +  2,12480, - 22
109/11/15,600 嘉義市,P1 番石榴 珍珠芭 ,35.0,26.0,12.0,26.0, +  4,4500,    0
109/11/15,830 鳳山區,P1 番石榴 珍珠芭 ,35.3,26.5,22.0,26.5, + 27,4290, + 39
109/11/17,338 桃　農,P1 番石榴 珍珠芭 ,26.0,19.6,10.3,19.0, - 20,335, - 48
109/11/17,241 三重區,P1 番石榴 珍珠芭 ,31.1,20.1,16.0,21.4, -  4,60751, +  8
109/11/17,420 豐原區,P1 番石榴 珍珠芭 ,30.4,20.8,7.3,20.1, +  5,5879, + 44
109/11/17,220 板橋區,P1 番石榴 珍珠芭 ,23.1,17.6,9.9,17.1, - 13,23240, + 86
109/11/17,800 高雄市,P1 番石榴 珍珠芭 ,44.5,31.3,23.6,32.4, + 62,3323, +823
109/11/17,930 台東市,P1 番石榴 珍珠芭 ,42.0,25.6,18.0,27.9, +  4,1858, + 30
109/11/17,109 台北一,P1 番石榴 珍珠芭 ,47.7,25.8,14.3,27.9, + 10,60730, +  6
109/11/17,400 台中市,P1 番石榴 珍珠芭 ,31.7,22.8,10.7,23.8, -  4,53645, + 58
109/11/17,600 嘉義市,P1 番石榴 珍珠芭 ,30.0,23.0,12.0,23.0, - 12,4000, - 11
109/11/17,104 台北二,P1 番石榴 珍珠芭 ,47.4,26.5,14.5,28.3, + 12,27350, +  4
109/11/17,260 宜蘭市,P1 番石榴 珍珠芭 ,45.0,25.0,19.0,25.0,    0,3480, +  6
109/11/18,241 三重區,P1 番石榴 珍珠芭 ,29.9,17.2,15.4,19.3, - 10,55347, -  9
109/11/18,109 台北一,P1 番石榴 珍珠芭 ,44.9,26.1,14.5,27.6, -  1,50077, - 18
109/11/18,600 嘉義市,P1 番石榴 珍珠芭 ,26.0,21.0,12.0,21.0, -  9,4200, +  5
109/11/18,800 高雄市,P1 番石榴 珍珠芭 ,40.0,40.0,25.5,37.1, + 15,570, - 83
109/11/18,220 板橋區,P1 番石榴 珍珠芭 ,23.3,19.1,15.9,19.3, + 13,14299, - 38
109/11/18,400 台中市,P1 番石榴 珍珠芭 ,31.3,21.7,9.3,22.2, -  7,40477, - 25
109/11/18,930 台東市,P1 番石榴 珍珠芭 ,42.0,25.6,18.0,23.4, - 16,1423, - 23
109/11/18,104 台北二,P1 番石榴 珍珠芭 ,43.3,24.9,13.7,26.3, -  7,28046, +  3
109/11/18,260 宜蘭市,P1 番石榴 珍珠芭 ,46.0,30.0,22.0,30.0, + 20,3250, -  7
109/11/18,338 桃　農,P1 番石榴 珍珠芭 ,25.0,24.1,16.2,22.7, + 19,240, - 28
109/11/18,420 豐原區,P1 番石榴 珍珠芭 ,30.1,21.0,10.0,20.6, +  3,5220, - 11
109/11/19,600 嘉義市,P1 番石榴 珍珠芭 ,25.0,20.0,12.0,20.0, -  5,4500, +  7
109/11/19,338 桃　農,P1 番石榴 珍珠芭 ,25.0,23.2,15.0,21.9, -  4,58, - 76
109/11/19,109 台北一,P1 番石榴 珍珠芭 ,44.6,26.3,14.2,27.6,    0,49508, -  1
109/11/19,420 豐原區,P1 番石榴 珍珠芭 ,30.0,16.8,10.0,18.1, - 12,7865, + 51
109/11/19,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,21.5, -  8,1133, - 20
109/11/19,241 三重區,P1 番石榴 珍珠芭 ,30.8,17.2,15.8,19.6, +  2,51597, -  7
109/11/19,220 板橋區,P1 番石榴 珍珠芭 ,22.4,18.4,14.9,18.5, -  4,12868, - 10
109/11/19,104 台北二,P1 番石榴 珍珠芭 ,41.3,23.7,13.4,25.2, -  4,24308, - 13
109/11/19,400 台中市,P1 番石榴 珍珠芭 ,30.4,22.2,8.8,22.2,    0,38307, -  5
109/11/19,800 高雄市,P1 番石榴 珍珠芭 ,34.2,28.8,20.0,28.1, - 24,3490, +512
109/11/20,109 台北一,P1 番石榴 珍珠芭 ,44.8,25.4,13.6,26.9, -  3,51971, +  5
109/11/20,260 宜蘭市,P1 番石榴 珍珠芭 ,45.0,30.0,16.0,30.0,    0,3520, +  8
109/11/20,600 嘉義市,P1 番石榴 珍珠芭 ,25.0,20.0,12.0,20.0,    0,5000, + 11
109/11/20,800 高雄市,P1 番石榴 珍珠芭 ,40.0,27.3,20.0,28.4, +  1,1378, - 61
109/11/20,830 鳳山區,P1 番石榴 珍珠芭 ,30.3,20.6,15.1,20.6,  -  ,10510,  -  
109/11/20,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,22.8, +  6,1587, + 40
109/11/20,241 三重區,P1 番石榴 珍珠芭 ,30.4,19.0,15.6,20.6, +  5,58526, + 13
109/11/20,220 板橋區,P1 番石榴 珍珠芭 ,22.5,17.0,12.8,17.2, -  7,14967, + 16
109/11/20,104 台北二,P1 番石榴 珍珠芭 ,39.7,23.6,11.5,24.4, -  3,24668, +  1
109/11/20,420 豐原區,P1 番石榴 珍珠芭 ,30.1,15.6,10.0,17.4, -  4,5280, - 33
109/11/20,400 台中市,P1 番石榴 珍珠芭 ,30.5,20.7,8.4,23.6, +  6,41097, +  7
109/11/20,338 桃　農,P1 番石榴 珍珠芭 ,23.0,22.9,16.2,21.6, -  1,243, +319
109/11/21,104 台北二,P1 番石榴 珍珠芭 ,45.0,26.2,13.1,27.4, + 12,25176, +  2
109/11/21,109 台北一,P1 番石榴 珍珠芭 ,48.0,26.7,14.5,28.6, +  6,57197, + 10
109/11/21,220 板橋區,P1 番石榴 珍珠芭 ,22.6,17.2,13.7,17.6, +  2,16950, + 13
109/11/21,338 桃　農,P1 番石榴 珍珠芭 ,27.0,23.5,18.0,23.1, +  7,537, +121
109/11/21,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,23.7, +  4,2236, + 41
109/11/21,420 豐原區,P1 番石榴 珍珠芭 ,30.0,19.5,10.0,19.7, + 13,5255, -  0
109/11/21,400 台中市,P1 番石榴 珍珠芭 ,30.6,21.8,9.0,23.2, -  2,49163, + 20
109/11/21,830 鳳山區,P1 番石榴 珍珠芭 ,36.4,22.2,18.0,22.2, +  8,3610, - 66
109/11/21,800 高雄市,P1 番石榴 珍珠芭 ,30.0,25.0,20.0,25.0, - 12,1308, -  5
109/11/21,241 三重區,P1 番石榴 珍珠芭 ,32.6,18.6,16.9,21.1, +  2,60302, +  3
109/11/21,600 嘉義市,P1 番石榴 珍珠芭 ,25.0,20.0,12.0,20.0,    0,4000, - 20
109/11/22,400 台中市,P1 番石榴 珍珠芭 ,30.1,20.7,8.4,23.0, -  1,42589, - 13
109/11/22,220 板橋區,P1 番石榴 珍珠芭 ,23.5,17.4,13.5,17.8, +  1,11133, - 34
109/11/22,109 台北一,P1 番石榴 珍珠芭 ,42.2,26.3,13.4,26.9, -  6,54069, -  5
109/11/22,260 宜蘭市,P1 番石榴 珍珠芭 ,45.0,32.0,23.0,32.0, +  7,3710, +  5
109/11/22,104 台北二,P1 番石榴 珍珠芭 ,44.5,27.4,12.6,27.8, +  1,23801, -  5
109/11/22,241 三重區,P1 番石榴 珍珠芭 ,32.3,21.2,17.5,22.6, +  7,51877, - 14
109/11/22,830 鳳山區,P1 番石榴 珍珠芭 ,28.6,19.5,15.1,19.5, - 12,6550, + 81
109/11/22,800 高雄市,P1 番石榴 珍珠芭 ,25.0,22.4,18.0,22.0, - 12,1657, + 27
109/11/22,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,25.9, +  9,2454, + 10
109/11/22,600 嘉義市,P1 番石榴 珍珠芭 ,25.0,20.0,12.0,20.0,    0,3800, -  5
109/11/22,338 桃　農,P1 番石榴 珍珠芭 ,26.0,23.2,15.9,22.3, -  3,395, - 26
109/11/22,420 豐原區,P1 番石榴 珍珠芭 ,30.0,18.9,10.0,19.4, -  2,2525, - 52
109/11/23,600 嘉義市,P1 番石榴 珍珠芭 ,24.0,19.0,12.0,19.0, -  5,4000, +  5
109/11/24,800 高雄市,P1 番石榴 珍珠芭 ,33.3,23.6,18.4,24.5, + 11,3286, + 98
109/11/24,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,26.4, +  2,2755, + 12
109/11/24,423 東勢區,P1 番石榴 珍珠芭 ,26.6,23.3,21.6,22.9,  -  ,144,  -  
109/11/24,400 台中市,P1 番石榴 珍珠芭 ,30.1,22.0,10.3,22.7, -  1,45025, +  6
109/11/24,600 嘉義市,P1 番石榴 珍珠芭 ,28.0,20.0,10.0,20.0, +  5,3600, - 10
109/11/24,220 板橋區,P1 番石榴 珍珠芭 ,23.0,17.6,14.1,18.0, +  1,14186, + 27
109/11/24,109 台北一,P1 番石榴 珍珠芭 ,46.2,25.6,12.9,27.2, +  1,57784, +  7
109/11/24,420 豐原區,P1 番石榴 珍珠芭 ,30.3,19.0,6.0,18.7, -  4,5771, +129
109/11/24,338 桃　農,P1 番石榴 珍珠芭 ,24.5,19.1,15.9,19.5, - 13,603, + 53
109/11/24,104 台北二,P1 番石榴 珍珠芭 ,44.4,27.4,14.8,28.3, +  2,26595, + 12
109/11/24,830 鳳山區,P1 番石榴 珍珠芭 ,22.2,17.3,15.0,17.3, - 11,3930, - 40
109/11/24,241 三重區,P1 番石榴 珍珠芭 ,34.4,19.4,16.2,21.7, -  4,52350, +  1
109/11/25,241 三重區,P1 番石榴 珍珠芭 ,32.0,19.2,16.5,21.2, -  2,51084, -  2
109/11/25,800 高雄市,P1 番石榴 珍珠芭 ,40.0,29.4,20.0,29.6, + 21,786, - 76
109/11/25,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,25.3, -  4,1959, - 29
109/11/25,338 桃　農,P1 番石榴 珍珠芭 ,20.0,19.2,14.1,18.3, -  6,382, - 37
109/11/25,109 台北一,P1 番石榴 珍珠芭 ,44.2,24.8,12.6,26.2, -  4,50069, - 13
109/11/25,220 板橋區,P1 番石榴 珍珠芭 ,22.0,15.2,9.8,15.5, - 14,21747, + 53
109/11/25,104 台北二,P1 番石榴 珍珠芭 ,43.7,25.9,14.0,27.1, -  4,25073, -  6
109/11/25,600 嘉義市,P1 番石榴 珍珠芭 ,30.0,22.0,10.0,22.0, + 10,3200, - 11
109/11/25,260 宜蘭市,P1 番石榴 珍珠芭 ,45.0,26.0,15.0,26.0, - 19,3340, - 10
109/11/25,420 豐原區,P1 番石榴 珍珠芭 ,25.7,20.0,14.1,20.0, +  7,3485, - 40
109/11/25,400 台中市,P1 番石榴 珍珠芭 ,30.2,22.1,9.3,22.8, +  0,39139, - 13
109/11/26,830 鳳山區,P1 番石榴 珍珠芭 ,35.3,20.0,15.1,20.0,  -  ,3200,  -  
109/11/26,400 台中市,P1 番石榴 珍珠芭 ,29.9,17.9,8.9,20.8, -  9,44249, + 13
109/11/26,338 桃　農,P1 番石榴 珍珠芭 ,19.2,16.6,14.4,16.7, -  9,320, - 16
109/11/26,220 板橋區,P1 番石榴 珍珠芭 ,23.2,18.8,14.5,18.8, + 21,11886, - 45
109/11/26,600 嘉義市,P1 番石榴 珍珠芭 ,30.0,22.0,10.0,22.0,    0,3500, +  9
109/11/26,800 高雄市,P1 番石榴 珍珠芭 ,40.0,30.6,19.8,30.3, +  2,1420, + 81
109/11/26,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,24.7, -  2,1580, - 19
109/11/26,104 台北二,P1 番石榴 珍珠芭 ,43.6,25.8,15.2,27.2, +  0,21582, - 14
109/11/26,109 台北一,P1 番石榴 珍珠芭 ,43.6,25.2,11.7,26.2,    0,45161, - 10
109/11/26,241 三重區,P1 番石榴 珍珠芭 ,30.6,18.1,16.4,20.3, -  4,50817, -  1
109/11/26,420 豐原區,P1 番石榴 珍珠芭 ,30.0,16.6,10.0,18.0, - 10,7005, +101
109/11/27,400 台中市,P1 番石榴 珍珠芭 ,30.6,19.5,7.5,24.5, + 18,45974, +  4
109/11/27,830 鳳山區,P1 番石榴 珍珠芭 ,35.3,19.4,14.0,19.4, -  3,3300, +  3
109/11/27,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,22.6, -  9,1885, + 19
109/11/27,220 板橋區,P1 番石榴 珍珠芭 ,22.7,18.3,12.8,18.1, -  4,15093, + 27
109/11/27,104 台北二,P1 番石榴 珍珠芭 ,43.7,25.5,14.4,26.9, -  1,25547, + 18
109/11/27,109 台北一,P1 番石榴 珍珠芭 ,46.2,25.0,12.0,26.6, +  2,50493, + 12
109/11/27,338 桃　農,P1 番石榴 珍珠芭 ,21.3,20.0,14.1,19.1, + 14,594, + 86
109/11/27,600 嘉義市,P1 番石榴 珍珠芭 ,27.0,20.0,10.0,20.0, -  9,4000, + 14
109/11/27,420 豐原區,P1 番石榴 珍珠芭 ,25.0,17.1,10.0,17.2, -  4,5745, - 18
109/11/27,800 高雄市,P1 番石榴 珍珠芭 ,30.0,28.6,23.1,27.8, -  8,485, - 66
109/11/27,241 三重區,P1 番石榴 珍珠芭 ,29.6,19.0,16.1,20.6, +  1,59021, + 16
109/11/28,338 桃　農,P1 番石榴 珍珠芭 ,21.6,19.3,13.5,18.6, -  3,645, +  9
109/11/28,400 台中市,P1 番石榴 珍珠芭 ,30.5,21.6,9.3,24.4, -  0,50337, +  9
109/11/28,830 鳳山區,P1 番石榴 珍珠芭 ,28.6,23.9,20.0,23.9, + 23,2850, - 14
109/11/28,800 高雄市,P1 番石榴 珍珠芭 ,39.5,31.5,24.2,31.6, + 14,2486, +413
109/11/28,600 嘉義市,P1 番石榴 珍珠芭 ,27.0,20.0,10.0,20.0,    0,3300, - 18
109/11/28,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,21.6, -  4,1689, - 10
109/11/28,220 板橋區,P1 番石榴 珍珠芭 ,22.5,17.7,14.7,18.0, -  1,13500, - 11
109/11/28,241 三重區,P1 番石榴 珍珠芭 ,31.3,18.0,16.8,20.4, -  1,70518, + 19
109/11/28,109 台北一,P1 番石榴 珍珠芭 ,49.3,26.1,13.4,28.2, +  6,56770, + 12
109/11/28,420 豐原區,P1 番石榴 珍珠芭 ,30.2,22.1,10.0,21.3, + 24,3947, - 31
109/11/28,104 台北二,P1 番石榴 珍珠芭 ,47.5,26.2,14.1,28.0, +  4,27895, +  9
109/11/29,420 豐原區,P1 番石榴 珍珠芭 ,30.0,16.2,10.0,17.7, - 17,7580, + 92
109/11/29,338 桃　農,P1 番石榴 珍珠芭 ,25.0,21.6,13.3,20.6, + 11,330, - 49
109/11/29,830 鳳山區,P1 番石榴 珍珠芭 ,36.4,25.3,19.0,25.3, +  6,5670, + 99
109/11/29,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,23.5, +  9,1469, - 13
109/11/29,104 台北二,P1 番石榴 珍珠芭 ,44.3,24.9,13.2,26.4, -  6,26416, -  5
109/11/29,241 三重區,P1 番石榴 珍珠芭 ,33.3,21.2,19.8,23.3, + 14,52413, - 26
109/11/29,260 宜蘭市,P1 番石榴 珍珠芭 ,55.0,30.0,22.0,30.0, + 15,2710, - 19
109/11/29,600 嘉義市,P1 番石榴 珍珠芭 ,27.0,20.0,10.0,20.0,    0,3000, -  9
109/11/29,400 台中市,P1 番石榴 珍珠芭 ,30.0,18.9,6.9,23.6, -  3,32422, - 36
109/11/29,109 台北一,P1 番石榴 珍珠芭 ,46.1,27.3,14.2,28.5, +  1,49948, - 12
109/11/29,220 板橋區,P1 番石榴 珍珠芭 ,23.9,17.6,13.6,18.0,    0,12927, -  4
109/11/30,423 東勢區,P1 番石榴 珍珠芭 ,25.0,25.0,21.4,21.5,  -  ,31,  -  
109/12/01,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,22.2, -  6,1030, - 30
109/12/01,241 三重區,P1 番石榴 珍珠芭 ,31.5,22.0,20.3,23.6, +  1,52154, -  0
109/12/01,338 桃　農,P1 番石榴 珍珠芭 ,22.0,20.6,14.5,19.6, -  5,258, - 22
109/12/01,600 嘉義市,P1 番石榴 珍珠芭 ,27.0,18.0,10.0,18.0, - 10,3500, + 17
109/12/01,109 台北一,P1 番石榴 珍珠芭 ,46.8,27.1,13.8,28.4, -  0,51514, +  3
109/12/01,104 台北二,P1 番石榴 珍珠芭 ,41.1,24.8,14.2,26.0, -  2,24936, -  6
109/12/01,800 高雄市,P1 番石榴 珍珠芭 ,33.4,30.0,22.7,29.2,  -  ,3644,  -  
109/12/01,220 板橋區,P1 番石榴 珍珠芭 ,22.7,18.3,14.0,18.3, +  2,14174, + 10
109/12/01,400 台中市,P1 番石榴 珍珠芭 ,27.4,18.8,9.6,21.8, -  8,43828, + 35
109/12/01,420 豐原區,P1 番石榴 珍珠芭 ,30.0,15.4,10.0,17.2, -  3,6355, - 16
109/12/02,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,24.6, + 11,1330, + 29
109/12/02,400 台中市,P1 番石榴 珍珠芭 ,26.7,17.6,7.5,21.0, -  4,37792, - 14
109/12/02,800 高雄市,P1 番石榴 珍珠芭 ,40.0,37.8,30.0,36.7, + 26,594, - 84
109/12/02,241 三重區,P1 番石榴 珍珠芭 ,31.0,19.1,17.4,21.1, - 11,51346, -  2
109/12/02,830 鳳山區,P1 番石榴 珍珠芭 ,31.3,23.9,19.0,23.9, -  6,6450, + 14
109/12/02,109 台北一,P1 番石榴 珍珠芭 ,41.0,25.0,12.8,25.8, -  9,48490, -  6
109/12/02,420 豐原區,P1 番石榴 珍珠芭 ,25.0,15.1,10.0,16.1, -  7,18538, +192
109/12/02,104 台北二,P1 番石榴 珍珠芭 ,38.5,20.9,11.9,22.6, - 13,21795, - 13
109/12/02,600 嘉義市,P1 番石榴 珍珠芭 ,25.0,16.0,8.0,16.0, - 11,3700, +  6
109/12/02,260 宜蘭市,P1 番石榴 珍珠芭 ,40.0,26.0,18.0,26.0, - 13,3210, + 18
109/12/02,220 板橋區,P1 番石榴 珍珠芭 ,22.4,17.6,14.0,17.9, -  2,10621, - 25
109/12/02,338 桃　農,P1 番石榴 珍珠芭 ,20.0,20.0,16.2,19.2, -  2,262, +  2
109/12/03,800 高雄市,P1 番石榴 珍珠芭 ,36.6,29.3,16.3,28.2, - 23,2236, +276
109/12/03,400 台中市,P1 番石榴 珍珠芭 ,25.5,17.9,7.8,20.5, -  2,39999, +  6
109/12/03,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,25.7, +  4,1865, + 40
109/12/03,338 桃　農,P1 番石榴 珍珠芭 ,17.5,13.1,10.6,13.5, - 30,281, +  7
109/12/03,260 宜蘭市,P1 番石榴 珍珠芭 ,40.0,26.0,20.0,26.0,    0,3540, + 10
109/12/03,423 東勢區,P1 番石榴 珍珠芭 ,16.6,14.5,8.3,12.5,  -  ,96,  -  
109/12/03,420 豐原區,P1 番石榴 珍珠芭 ,25.0,15.4,10.0,16.3, +  1,14895, - 20
109/12/03,220 板橋區,P1 番石榴 珍珠芭 ,23.5,18.6,12.2,18.3, +  2,12505, + 18
109/12/03,241 三重區,P1 番石榴 珍珠芭 ,28.9,19.0,16.5,20.5, -  3,54288, +  6
109/12/03,104 台北二,P1 番石榴 珍珠芭 ,37.2,23.3,13.6,24.1, +  7,19221, - 12
109/12/03,109 台北一,P1 番石榴 珍珠芭 ,42.1,24.0,11.9,25.2, -  2,45453, -  6
109/12/03,600 嘉義市,P1 番石榴 珍珠芭 ,24.0,15.0,8.0,15.0, -  6,3800, +  3
109/12/04,104 台北二,P1 番石榴 珍珠芭 ,39.9,23.4,12.5,24.5, +  2,18293, -  5
109/12/04,420 豐原區,P1 番石榴 珍珠芭 ,25.0,15.8,10.0,16.5, +  1,8960, - 40
109/12/04,241 三重區,P1 番石榴 珍珠芭 ,28.9,18.0,15.7,19.7, -  4,46632, - 14
109/12/04,830 鳳山區,P1 番石榴 珍珠芭 ,34.3,17.4,10.0,17.4,  -  ,7360,  -  
109/12/04,109 台北一,P1 番石榴 珍珠芭 ,45.1,24.1,9.6,25.4, +  1,45231, -  0
109/12/04,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,23.5, -  9,2899, + 55
109/12/04,800 高雄市,P1 番石榴 珍珠芭 ,42.0,34.5,25.0,34.1, + 21,1302, - 42
109/12/04,220 板橋區,P1 番石榴 珍珠芭 ,21.7,16.7,12.1,16.8, -  8,10318, - 17
109/12/04,400 台中市,P1 番石榴 珍珠芭 ,25.0,17.4,7.2,19.5, -  5,32174, - 20
109/12/04,338 桃　農,P1 番石榴 珍珠芭 ,20.0,18.6,13.8,17.9, + 33,488, + 74
109/12/04,600 嘉義市,P1 番石榴 珍珠芭 ,22.0,14.0,8.0,14.0, -  7,4200, + 11
109/12/05,338 桃　農,P1 番石榴 珍珠芭 ,22.5,19.6,16.4,19.5, +  9,419, - 14
109/12/05,104 台北二,P1 番石榴 珍珠芭 ,43.4,26.4,12.8,27.1, + 11,20953, + 15
109/12/05,420 豐原區,P1 番石榴 珍珠芭 ,25.1,17.1,8.3,17.0, +  3,3570, - 60
109/12/05,220 板橋區,P1 番石榴 珍珠芭 ,21.6,17.4,14.4,17.6, +  5,12174, + 18
109/12/05,830 鳳山區,P1 番石榴 珍珠芭 ,40.0,25.6,19.0,25.6, + 47,5080, - 31
109/12/05,800 高雄市,P1 番石榴 珍珠芭 ,34.4,30.0,30.0,30.9, -  9,1490, + 14
109/12/05,930 台東市,P1 番石榴 珍珠芭 ,40.0,22.8,16.0,25.9, + 10,3233, + 12
109/12/05,400 台中市,P1 番石榴 珍珠芭 ,25.4,17.8,7.2,19.7, +  1,48443, + 51
109/12/05,241 三重區,P1 番石榴 珍珠芭 ,31.3,18.0,15.7,20.2, +  3,52039, + 12
109/12/05,600 嘉義市,P1 番石榴 珍珠芭 ,22.0,14.0,8.0,14.0,    0,4200,    0
109/12/05,109 台北一,P1 番石榴 珍珠芭 ,47.9,26.1,12.6,27.8, +  9,51275, + 13
109/12/06,109 台北一,P1 番石榴 珍珠芭 ,43.1,26.6,13.7,27.4, -  1,45285, - 12
109/12/06,600 嘉義市,P1 番石榴 珍珠芭 ,22.0,13.0,8.0,13.0, -  7,2800, - 33
109/12/06,220 板橋區,P1 番石榴 珍珠芭 ,22.0,18.0,14.3,18.1, +  3,8683, - 29
109/12/06,830 鳳山區,P1 番石榴 珍珠芭 ,30.0,25.5,22.1,25.5, -  0,5100, +  0
109/12/06,260 宜蘭市,P1 番石榴 珍珠芭 ,47.0,30.0,22.0,30.0, + 15,2560, - 28
109/12/06,338 桃　農,P1 番石榴 珍珠芭 ,26.0,24.8,19.5,24.0, + 23,362, - 14
109/12/06,241 三重區,P1 番石榴 珍珠芭 ,33.6,20.2,17.7,22.4, + 11,42377, - 19
109/12/06,800 高雄市,P1 番石榴 珍珠芭 ,30.0,24.7,20.0,24.8, - 20,636, - 57
109/12/06,104 台北二,P1 番石榴 珍珠芭 ,46.4,31.0,16.7,31.3, + 15,17808, - 15
109/12/06,400 台中市,P1 番石榴 珍珠芭 ,25.0,15.5,8.9,19.5, -  1,33556, - 31
109/12/06,930 台東市,P1 番石榴 珍珠芭 ,35.0,20.4,15.0,24.7, -  5,3543, + 10
109/12/06,420 豐原區,P1 番石榴 珍珠芭 ,25.0,15.8,7.1,15.9, -  6,10688, +199
109/12/07,600 嘉義市,P1 番石榴 珍珠芭 ,22.0,13.0,8.0,13.0,    0,4000, + 43
