年度,期作,縣市,鄉鎮,作物代碼,作物,收穫面積(公頃),種植面積(公頃),每公頃收穫量(公斤),收量(公斤)
108,二期作,桃園市,新屋區,457 ,甕菜,1.04,1.04,18000.0,18720.0
108,全年,桃園市,新屋區,457 ,甕菜,4.8,4.8,16850.0,80880.0
108,全年,桃園市,新屋區,699 ,桑,0.1,0.1,7350.0,735.0
108,裡作,桃園市,新屋區,459 ,菠菜,3.14,3.14,18000.0,56520.0
108,一期作,桃園市,新屋區,459 ,菠菜,18.56,18.56,18000.0,334080.0
108,全年,桃園市,新屋區,459 ,菠菜,21.7,21.7,18000.0,390600.0
108,裡作,桃園市,新屋區,460 ,萵苣,0.62,0.62,18000.0,11160.0
108,一期作,桃園市,新屋區,460 ,萵苣,2.4,2.4,19000.0,45600.0
108,二期作,桃園市,新屋區,460 ,萵苣,0.12,0.12,18000.0,2160.0
108,全年,桃園市,新屋區,460 ,萵苣,3.1399999999999997,3.1399999999999997,18764.0,58920.0
108,裡作,桃園市,新屋區,461 ,莧菜,1.7,1.7,19000.0,32300.0
108,一期作,桃園市,新屋區,461 ,莧菜,4.96,4.96,19000.0,94240.0
108,二期作,桃園市,新屋區,461 ,莧菜,17.52,17.52,19000.0,332880.0
108,全年,桃園市,新屋區,461 ,莧菜,24.18,24.18,19000.0,459420.0
108,裡作,桃園市,新屋區,462 ,茼蒿,0.08,0.08,13000.0,1040.0
108,全年,桃園市,新屋區,462 ,茼蒿,0.08,0.08,13000.0,1040.0
108,裡作,桃園市,新屋區,464 ,芫荽,0.04,0.04,5000.0,200.0
108,全年,桃園市,新屋區,464 ,芫荽,0.04,0.04,5000.0,200.0
108,二期作,桃園市,新屋區,101 ,大豆,99.38,99.38,1000.0,99380.0
108,全年,桃園市,新屋區,101 ,大豆,99.38,99.38,1000.0,99380.0
108,裡作,桃園市,新屋區,465 ,芥藍,1.08,1.08,18500.0,19980.0
108,一期作,桃園市,新屋區,465 ,芥藍,0.52,0.52,22000.0,11440.0
108,二期作,桃園市,新屋區,465 ,芥藍,0.89,0.89,21000.0,18690.0
108,全年,桃園市,新屋區,465 ,芥藍,2.49,2.49,20124.0,50110.0
108,一期作,桃園市,新屋區,102 ,落花生,2.07,2.07,1650.0,3415.0
108,二期作,桃園市,新屋區,102 ,落花生,0.36,0.36,1700.0,612.0
108,全年,桃園市,新屋區,102 ,落花生,2.4299999999999997,2.4299999999999997,1657.0,4027.0
108,一期作,桃園市,新屋區,105 ,綠豆,0.3,0.3,800.0,240.0
108,全年,桃園市,新屋區,105 ,綠豆,0.3,0.3,800.0,240.0
108,裡作,桃園市,平鎮區,470 ,其他(果菜),38.96,38.96,16500.0,642840.0
108,一期作,桃園市,平鎮區,470 ,其他(果菜),74.64,74.64,17000.0,1268880.0
108,二期作,桃園市,平鎮區,470 ,其他(果菜),73.29,73.29,17500.0,1282575.0
108,全年,桃園市,平鎮區,470 ,其他(果菜),186.89,186.89,17092.0,3194295.0
108,裡作,桃園市,平鎮區,471 ,花椰菜,0.37,0.37,17000.0,6290.0
108,全年,桃園市,平鎮區,471 ,花椰菜,0.37,0.37,17000.0,6290.0
108,裡作,桃園市,平鎮區,472 ,青花菜,0.04,0.04,16500.0,660.0
108,全年,桃園市,平鎮區,472 ,青花菜,0.04,0.04,16500.0,660.0
108,一期作,桃園市,平鎮區,473 ,胡瓜,0.91,0.91,16900.0,15379.0
108,二期作,桃園市,平鎮區,473 ,胡瓜,0.05,0.05,17000.0,850.0
108,全年,桃園市,平鎮區,473 ,胡瓜,0.9600000000000001,0.9600000000000001,16905.0,16229.0
108,一期作,桃園市,平鎮區,476 ,苦瓜,0.05,0.05,12500.0,625.0
108,二期作,桃園市,平鎮區,476 ,苦瓜,0.18,0.18,13000.0,2340.0
108,全年,桃園市,平鎮區,476 ,苦瓜,0.22999999999999998,0.22999999999999998,12891.0,2965.0
108,一期作,桃園市,平鎮區,483 ,南瓜,1.21,1.21,14000.0,16940.0
108,全年,桃園市,平鎮區,483 ,南瓜,1.21,1.21,14000.0,16940.0
108,裡作,桃園市,平鎮區,002 ,食用玉米,0.59,0.59,4551.0,2685.0
108,一期作,桃園市,平鎮區,002 ,食用玉米,5.71,5.71,4700.0,26837.0
108,二期作,桃園市,平鎮區,002 ,食用玉米,1.92,1.92,5000.0,9600.0
108,全年,桃園市,平鎮區,002 ,食用玉米,8.219999999999999,8.219999999999999,4759.0,39122.0
108,一期作,桃園市,平鎮區,488 ,絲瓜,0.03,0.03,15000.0,450.0
108,二期作,桃園市,平鎮區,488 ,絲瓜,0.17,0.17,15000.0,2550.0
108,全年,桃園市,平鎮區,488 ,絲瓜,0.2,0.2,15000.0,3000.0
108,一期作,桃園市,平鎮區,009 ,薏苡,1.09,1.09,600.0,654.0
108,全年,桃園市,平鎮區,009 ,薏苡,1.09,1.09,600.0,654.0
108,全年,桃園市,平鎮區,933 ,蘭花,0.13,0.13,35000.0,4550.0
108,全年,桃園市,平鎮區,941 ,苗圃類,12.45,12.45,1250000.0,15562500.0
108,全年,桃園市,平鎮區,703 ,盤固拉草,0.4,0.4,82000.0,32800.0
108,全年,桃園市,平鎮區,704 ,狼尾草,0.3,0.3,100000.0,30000.0
108,全年,桃園市,平鎮區,399 ,其他,0.05,0.05,12000.0,600.0
108,全年,桃園市,平鎮區,601 ,香蕉,4.65,4.65,14460.0,67240.0
108,全年,桃園市,平鎮區,603 ,椪柑,0.2,0.2,10500.0,2100.0
108,全年,桃園市,平鎮區,604 ,柳橙,0.91,0.91,9266.0,8432.0
108,全年,桃園市,平鎮區,607 ,文旦柚,1.55,1.55,8237.0,12768.0
108,全年,桃園市,平鎮區,611 ,檸檬,0.26,0.26,6600.0,1716.0
108,全年,桃園市,平鎮區,621 ,改良種芒果,0.1,0.1,12150.0,1215.0
108,二期作,桃園市,平鎮區,502 ,田青,1.52,1.52,12000.0,18240.0
108,全年,桃園市,平鎮區,502 ,田青,1.52,1.52,12000.0,18240.0
108,全年,桃園市,平鎮區,623 ,番石榴,1.06,1.26,10000.0,10600.0
108,二期作,桃園市,平鎮區,503 ,大豆,1.97,1.97,8000.0,15760.0
108,全年,桃園市,平鎮區,503 ,大豆,1.97,1.97,8000.0,15760.0
108,全年,桃園市,平鎮區,625 ,桃,0.12,0.12,4800.0,576.0
108,全年,桃園市,平鎮區,627 ,木瓜,0.33,0.33,30500.0,10065.0
108,全年,桃園市,平鎮區,628 ,蓮霧,0.03,0.06,3600.0,108.0
108,二期作,桃園市,平鎮區,508 ,太陽麻,3.04,3.04,11000.0,33440.0
108,全年,桃園市,平鎮區,508 ,太陽麻,3.04,3.04,11000.0,33440.0
108,裡作,桃園市,平鎮區,509 ,油菜,100.0,100.0,14500.0,1450000.0
108,全年,桃園市,平鎮區,509 ,油菜,100.0,100.0,14500.0,1450000.0
108,全年,桃園市,平鎮區,633 ,其他,4.0,4.0,34658.0,138632.0
108,一期作,桃園市,平鎮區,513 ,青皮豆,2.42,2.42,10000.0,24200.0
108,二期作,桃園市,平鎮區,513 ,青皮豆,27.46,27.46,10000.0,274600.0
108,全年,桃園市,平鎮區,513 ,青皮豆,29.880000000000003,29.880000000000003,10000.0,298800.0
108,二期作,桃園市,平鎮區,514 ,其他單播,286.69,286.69,9500.0,2723555.0
108,全年,桃園市,平鎮區,514 ,其他單播,286.69,286.69,9500.0,2723555.0
108,裡作,桃園市,平鎮區,516 ,休閒面積,0.0,765.46,0.0,0.0
108,一期作,桃園市,平鎮區,516 ,休閒面積,0.0,255.57,0.0,0.0
108,二期作,桃園市,平鎮區,516 ,休閒面積,0.0,276.09,0.0,0.0
108,全年,桃園市,平鎮區,516 ,休閒面積,0.0,1297.12,0.0,0.0
108,裡作,桃園市,平鎮區,517 ,荒廢面積,0.0,188.67,0.0,0.0
108,一期作,桃園市,平鎮區,517 ,荒廢面積,0.0,111.3,0.0,0.0
108,二期作,桃園市,平鎮區,517 ,荒廢面積,0.0,107.02,0.0,0.0
108,全年,桃園市,平鎮區,517 ,荒廢面積,0.0,406.99,0.0,0.0
108,全年,桃園市,平鎮區,641 ,棗,0.0,0.05,0.0,0.0
108,全年,桃園市,平鎮區,643 ,百香果,0.02,0.02,7150.0,143.0
108,全年,桃園市,平鎮區,403 ,竹筍,4.45,4.55,4950.0,22028.0
108,全年,桃園市,平鎮區,405 ,山蕨,0.02,0.02,3900.0,78.0
108,全年,桃園市,平鎮區,406 ,龍鬚菜,0.01,0.01,11000.0,110.0
108,全年,桃園市,平鎮區,649 ,楊梅,0.43,0.43,2763.0,1188.0
108,全年,桃園市,平鎮區,651 ,紅龍果,2.06,2.5,22500.0,46350.0
108,一期作,桃園市,平鎮區,410 ,西瓜,0.73,0.73,10300.0,7519.0
108,全年,桃園市,平鎮區,410 ,西瓜,0.73,0.73,10300.0,7519.0
108,二期作,桃園市,平鎮區,411 ,洋香瓜,0.05,0.05,11000.0,550.0
108,全年,桃園市,平鎮區,411 ,洋香瓜,0.05,0.05,11000.0,550.0
108,一期作,桃園市,平鎮區,412 ,香瓜,0.38,0.38,9200.0,3496.0
108,全年,桃園市,平鎮區,412 ,香瓜,0.38,0.38,9200.0,3496.0
108,裡作,桃園市,平鎮區,414 ,草莓,0.05,0.05,16500.0,825.0
108,全年,桃園市,平鎮區,414 ,草莓,0.05,0.05,16500.0,825.0
108,裡作,桃園市,平鎮區,416 ,蘿蔔,0.94,0.94,19000.0,17860.0
108,二期作,桃園市,平鎮區,416 ,蘿蔔,1.2,1.2,20000.0,24000.0
108,全年,桃園市,平鎮區,416 ,蘿蔔,2.1399999999999997,2.1399999999999997,19561.0,41860.0
108,裡作,桃園市,平鎮區,417 ,胡蘿蔔,0.04,0.04,16000.0,640.0
108,全年,桃園市,平鎮區,417 ,胡蘿蔔,0.04,0.04,16000.0,640.0
108,一期作,桃園市,平鎮區,418 ,茭白筍,7.58,7.58,4000.0,30320.0
108,全年,桃園市,平鎮區,418 ,茭白筍,7.58,7.58,4000.0,30320.0
108,裡作,桃園市,平鎮區,419 ,甘藍,1.11,1.11,40000.0,44400.0
108,一期作,桃園市,平鎮區,419 ,甘藍,0.38,0.38,36000.0,13680.0
108,二期作,桃園市,平鎮區,419 ,甘藍,0.05,0.05,38000.0,1900.0
108,全年,桃園市,平鎮區,419 ,甘藍,1.5400000000000003,1.5400000000000003,38948.0,59980.0
108,裡作,桃園市,平鎮區,421 ,結球白菜,0.02,0.02,20500.0,410.0
108,全年,桃園市,平鎮區,421 ,結球白菜,0.02,0.02,20500.0,410.0
108,裡作,桃園市,平鎮區,422 ,不結球白菜,9.29,9.29,19500.0,181155.0
108,一期作,桃園市,平鎮區,422 ,不結球白菜,21.54,21.54,19000.0,409260.0
108,二期作,桃園市,平鎮區,422 ,不結球白菜,14.78,14.78,20000.0,295600.0
108,全年,桃園市,平鎮區,422 ,不結球白菜,45.61,45.61,19426.0,886015.0
108,裡作,桃園市,平鎮區,425 ,食用番茄,0.01,0.01,20000.0,200.0
108,一期作,桃園市,平鎮區,425 ,食用番茄,0.16,0.16,19000.0,3040.0
108,二期作,桃園市,平鎮區,425 ,食用番茄,0.1,0.1,19000.0,1900.0
108,全年,桃園市,平鎮區,425 ,食用番茄,0.27,0.27,19037.0,5140.0
108,全年,桃園市,平鎮區,305 ,茶,7.1,7.53,550.0,3905.0
108,一期作,桃園市,平鎮區,311 ,仙草,0.05,0.05,3200.0,160.0
108,二期作,桃園市,平鎮區,311 ,仙草,0.05,0.05,2500.0,125.0
108,全年,桃園市,平鎮區,311 ,仙草,0.1,0.1,2850.0,285.0
108,裡作,桃園市,平鎮區,436 ,青蒜,0.01,0.01,13600.0,136.0
108,全年,桃園市,平鎮區,436 ,青蒜,0.01,0.01,13600.0,136.0
108,裡作,桃園市,平鎮區,438 ,蔥,2.24,2.24,16000.0,35840.0
108,一期作,桃園市,平鎮區,438 ,蔥,0.48,0.48,18000.0,8640.0
108,二期作,桃園市,平鎮區,438 ,蔥,0.01,0.01,18500.0,185.0
108,全年,桃園市,平鎮區,438 ,蔥,2.73,2.73,16361.0,44665.0
108,一期作,桃園市,平鎮區,440 ,芋,0.11,0.11,12500.0,1375.0
108,全年,桃園市,平鎮區,440 ,芋,0.11,0.11,12500.0,1375.0
108,一期作,桃園市,平鎮區,441 ,薑,0.01,0.01,11000.0,110.0
108,全年,桃園市,平鎮區,441 ,薑,0.01,0.01,11000.0,110.0
108,一期作,桃園市,平鎮區,201 ,甘藷,0.16,0.16,19000.0,3040.0
108,二期作,桃園市,平鎮區,201 ,甘藷,2.86,2.86,20000.0,57200.0
108,全年,桃園市,平鎮區,201 ,甘藷,3.02,3.02,19947.0,60240.0
108,裡作,桃園市,平鎮區,444 ,結頭菜,0.04,0.04,16500.0,660.0
108,全年,桃園市,平鎮區,444 ,結頭菜,0.04,0.04,16500.0,660.0
108,全年,桃園市,平鎮區,202 ,樹薯,0.12,0.12,10200.0,1224.0
108,全年,桃園市,平鎮區,326 ,油茶,9.53,9.97,500.0,4765.0
108,全年,桃園市,平鎮區,698 ,其他,0.17,0.17,8000.0,1360.0
108,一期作,桃園市,平鎮區,457 ,甕菜,1.82,1.82,17000.0,30940.0
108,二期作,桃園市,平鎮區,457 ,甕菜,2.17,2.17,17000.0,36890.0
108,全年,桃園市,平鎮區,457 ,甕菜,3.99,3.99,17000.0,67830.0
108,裡作,桃園市,平鎮區,458 ,芹菜,0.01,0.01,17200.0,172.0
108,全年,桃園市,平鎮區,458 ,芹菜,0.01,0.01,17200.0,172.0
108,全年,桃園市,平鎮區,337 ,咖啡,0.38,0.38,411.0,156.0
108,一期作,桃園市,平鎮區,459 ,菠菜,0.21,0.21,17500.0,3675.0
108,全年,桃園市,平鎮區,459 ,菠菜,0.21,0.21,17500.0,3675.0
108,一期作,桃園市,平鎮區,460 ,萵苣,0.8,0.8,17600.0,14080.0
108,全年,桃園市,平鎮區,460 ,萵苣,0.8,0.8,17600.0,14080.0
108,一期作,桃園市,平鎮區,461 ,莧菜,0.33,0.33,18100.0,5973.0
108,二期作,桃園市,平鎮區,461 ,莧菜,0.02,0.02,18100.0,362.0
108,全年,桃園市,平鎮區,461 ,莧菜,0.35000000000000003,0.35000000000000003,18100.0,6335.0
108,裡作,桃園市,平鎮區,464 ,芫荽,0.07,0.07,3500.0,245.0
108,全年,桃園市,平鎮區,464 ,芫荽,0.07,0.07,3500.0,245.0
108,二期作,桃園市,平鎮區,101 ,大豆,17.9,17.9,1000.0,17900.0
108,全年,桃園市,平鎮區,101 ,大豆,17.9,17.9,1000.0,17900.0
108,裡作,桃園市,平鎮區,465 ,芥藍,0.1,0.1,18700.0,1870.0
108,一期作,桃園市,平鎮區,465 ,芥藍,0.23,0.23,22000.0,5060.0
108,二期作,桃園市,平鎮區,465 ,芥藍,1.57,1.57,22000.0,34540.0
108,全年,桃園市,平鎮區,465 ,芥藍,1.9000000000000001,1.9000000000000001,21826.0,41470.0
108,一期作,桃園市,平鎮區,102 ,落花生,0.25,0.25,1200.0,300.0
108,全年,桃園市,平鎮區,102 ,落花生,0.25,0.25,1200.0,300.0
108,裡作,新竹市,東區,471 ,花椰菜,0.03,0.03,23833.0,715.0
108,全年,新竹市,東區,471 ,花椰菜,0.03,0.03,23833.0,715.0
108,一期作,新竹市,東區,483 ,南瓜,0.8,0.8,15650.0,12520.0
108,全年,新竹市,東區,483 ,南瓜,0.8,0.8,15650.0,12520.0
108,裡作,新竹市,東區,002 ,食用玉米,0.9,0.9,4580.0,4122.0
108,一期作,新竹市,東區,002 ,食用玉米,1.65,1.65,4610.0,7607.0
108,二期作,新竹市,東區,002 ,食用玉米,0.65,0.65,4631.0,3010.0
108,全年,新竹市,東區,002 ,食用玉米,3.1999999999999997,3.1999999999999997,4606.0,14739.0
108,全年,新竹市,東區,941 ,苗圃類,1.95,1.95,875100.0,1706445.0
108,全年,新竹市,東區,601 ,香蕉,0.5,0.5,17650.0,8825.0
108,全年,新竹市,東區,607 ,文旦柚,2.0,2.0,11964.0,23927.0
108,全年,新竹市,東區,608 ,斗柚,0.8,0.8,11068.0,8854.0
108,全年,新竹市,東區,609 ,白柚,0.5,0.5,11414.0,5707.0
108,全年,新竹市,東區,614 ,海梨柑,0.4,0.4,12973.0,5189.0
108,全年,新竹市,東區,623 ,番石榴,1.83,1.83,18242.0,33382.0
108,全年,新竹市,東區,627 ,木瓜,0.2,0.2,43345.0,8669.0
108,裡作,新竹市,東區,509 ,油菜,0.06,0.06,14950.0,897.0
108,全年,新竹市,東區,509 ,油菜,0.06,0.06,14950.0,897.0
108,全年,新竹市,東區,636 ,荔枝,1.3,1.3,426.0,554.0
108,裡作,新竹市,東區,516 ,休閒面積,0.0,438.19,0.0,0.0
108,一期作,新竹市,東區,516 ,休閒面積,0.0,341.04,0.0,0.0
108,二期作,新竹市,東區,516 ,休閒面積,0.0,354.6,0.0,0.0
108,全年,新竹市,東區,516 ,休閒面積,0.0,1133.83,0.0,0.0
108,裡作,新竹市,東區,517 ,荒廢面積,0.0,5.75,0.0,0.0
108,一期作,新竹市,東區,517 ,荒廢面積,0.0,5.65,0.0,0.0
108,二期作,新竹市,東區,517 ,荒廢面積,0.0,5.65,0.0,0.0
108,全年,新竹市,東區,517 ,荒廢面積,0.0,17.05,0.0,0.0
108,全年,新竹市,東區,402 ,韭菜,0.07,0.07,12357.0,865.0
108,全年,新竹市,東區,403 ,竹筍,2.45,2.45,5600.0,13720.0
108,全年,新竹市,東區,651 ,紅龍果,0.98,0.98,20708.0,20294.0
108,裡作,新竹市,東區,416 ,蘿蔔,0.6,0.6,15540.0,9324.0
108,全年,新竹市,東區,416 ,蘿蔔,0.6,0.6,15540.0,9324.0
108,一期作,新竹市,東區,418 ,茭白筍,0.17,0.17,22229.0,3779.0
108,全年,新竹市,東區,418 ,茭白筍,0.17,0.17,22229.0,3779.0
108,裡作,新竹市,東區,419 ,甘藍,0.5,0.5,36400.0,18200.0
108,全年,新竹市,東區,419 ,甘藍,0.5,0.5,36400.0,18200.0
108,裡作,新竹市,東區,436 ,青蒜,0.3,0.3,17530.0,5259.0
108,全年,新竹市,東區,436 ,青蒜,0.3,0.3,17530.0,5259.0
108,裡作,新竹市,東區,438 ,蔥,0.02,0.02,20600.0,412.0
108,一期作,新竹市,東區,438 ,蔥,0.05,0.05,20680.0,1034.0
108,全年,新竹市,東區,438 ,蔥,0.07,0.07,20657.0,1446.0
108,一期作,新竹市,東區,440 ,芋,0.85,0.85,15451.0,13133.0
108,全年,新竹市,東區,440 ,芋,0.85,0.85,15451.0,13133.0
108,一期作,新竹市,東區,201 ,甘藷,0.1,0.1,25260.0,2526.0
108,二期作,新竹市,東區,201 ,甘藷,1.2,1.2,25240.0,30288.0
108,全年,新竹市,東區,201 ,甘藷,1.3,1.3,25242.0,32814.0
108,裡作,新竹市,東區,460 ,萵苣,0.08,0.08,14325.0,1146.0
108,全年,新竹市,東區,460 ,萵苣,0.08,0.08,14325.0,1146.0
108,裡作,新竹市,東區,465 ,芥藍,0.15,0.15,14633.0,2195.0
108,全年,新竹市,東區,465 ,芥藍,0.15,0.15,14633.0,2195.0
108,一期作,新竹市,東區,102 ,落花生,0.05,0.05,2520.0,126.0
108,全年,新竹市,東區,102 ,落花生,0.05,0.05,2520.0,126.0
108,裡作,新竹市,香山區,470 ,其他(果菜),1.5,1.5,12000.0,18000.0
108,一期作,新竹市,香山區,470 ,其他(果菜),2.0,2.0,12000.0,24000.0
108,二期作,新竹市,香山區,470 ,其他(果菜),1.5,1.5,12000.0,18000.0
108,全年,新竹市,香山區,470 ,其他(果菜),5.0,5.0,12000.0,60000.0
108,裡作,新竹市,香山區,471 ,花椰菜,0.8,0.8,12000.0,9600.0
108,二期作,新竹市,香山區,471 ,花椰菜,0.5,0.5,10000.0,5000.0
108,全年,新竹市,香山區,471 ,花椰菜,1.3,1.3,11231.0,14600.0
108,裡作,新竹市,香山區,472 ,青花菜,0.7,0.7,10000.0,7000.0
108,二期作,新竹市,香山區,472 ,青花菜,0.45,0.45,9000.0,4050.0
108,全年,新竹市,香山區,472 ,青花菜,1.15,1.15,9609.0,11050.0
108,一期作,新竹市,香山區,473 ,胡瓜,1.0,1.0,10000.0,10000.0
108,全年,新竹市,香山區,473 ,胡瓜,1.0,1.0,10000.0,10000.0
108,一期作,新竹市,香山區,474 ,越瓜,1.5,1.5,14000.0,21000.0
108,全年,新竹市,香山區,474 ,越瓜,1.5,1.5,14000.0,21000.0
108,一期作,新竹市,香山區,475 ,冬瓜,1.5,1.5,12000.0,18000.0
108,全年,新竹市,香山區,475 ,冬瓜,1.5,1.5,12000.0,18000.0
108,一期作,新竹市,香山區,476 ,苦瓜,0.2,0.2,4800.0,960.0
108,全年,新竹市,香山區,476 ,苦瓜,0.2,0.2,4800.0,960.0
108,一期作,新竹市,香山區,477 ,茄子,0.5,0.5,10000.0,5000.0
108,全年,新竹市,香山區,477 ,茄子,0.5,0.5,10000.0,5000.0
108,一期作,新竹市,香山區,478 ,長豇(菜)豆,0.9,0.9,9000.0,8100.0
108,全年,新竹市,香山區,478 ,長豇(菜)豆,0.9,0.9,9000.0,8100.0
108,一期作,新竹市,香山區,483 ,南瓜,2.5,2.5,12000.0,30000.0
108,全年,新竹市,香山區,483 ,南瓜,2.5,2.5,12000.0,30000.0
108,裡作,新竹市,香山區,002 ,食用玉米,0.65,0.65,3800.0,2470.0
108,一期作,新竹市,香山區,002 ,食用玉米,6.1,6.1,6000.0,36600.0
108,二期作,新竹市,香山區,002 ,食用玉米,1.6,1.6,3200.0,5120.0
108,全年,新竹市,香山區,002 ,食用玉米,8.35,8.35,5292.0,44190.0
108,一期作,新竹市,香山區,487 ,扁蒲,1.2,1.2,13000.0,15600.0
108,全年,新竹市,香山區,487 ,扁蒲,1.2,1.2,13000.0,15600.0
108,裡作,新竹市,香山區,003 ,小麥,2.0,2.0,250.0,500.0
108,全年,新竹市,香山區,003 ,小麥,2.0,2.0,250.0,500.0
108,一期作,新竹市,香山區,488 ,絲瓜,0.8,0.8,10000.0,8000.0
108,全年,新竹市,香山區,488 ,絲瓜,0.8,0.8,10000.0,8000.0
108,一期作,新竹市,香山區,493 ,四季豆,0.4,0.4,6000.0,2400.0
108,全年,新竹市,香山區,493 ,四季豆,0.4,0.4,6000.0,2400.0
108,全年,新竹市,香山區,932 ,玉蘭花,1.0,1.0,2000.0,2000.0
108,全年,新竹市,香山區,933 ,蘭花,1.0,1.0,48000.0,48000.0
108,全年,新竹市,香山區,941 ,苗圃類,2.7,2.7,310000.0,837000.0
108,全年,新竹市,香山區,942 ,盆花類,4.3,4.3,1250000.0,5375000.0
108,全年,新竹市,香山區,703 ,盤固拉草,48.0,48.0,60000.0,2880000.0
108,全年,新竹市,香山區,601 ,香蕉,3.8,4.6,15600.0,59280.0
108,全年,新竹市,香山區,605 ,桶柑,1.8,1.8,18000.0,32400.0
108,全年,新竹市,香山區,607 ,文旦柚,6.4,6.4,12563.0,80400.0
108,全年,新竹市,香山區,609 ,白柚,0.8,0.8,11813.0,9450.0
108,全年,新竹市,香山區,612 ,葡萄柚,2.8,2.8,14775.0,41370.0
108,全年,新竹市,香山區,618 ,其他(青果),0.0,1.2,0.0,0.0
108,全年,新竹市,香山區,621 ,改良種芒果,0.8,0.8,11406.0,9125.0
108,一期作,新竹市,香山區,502 ,田青,0.2,0.2,12000.0,2400.0
108,二期作,新竹市,香山區,502 ,田青,36.0,36.0,10000.0,360000.0
108,全年,新竹市,香山區,502 ,田青,36.2,36.2,10011.0,362400.0
108,全年,新竹市,香山區,623 ,番石榴,0.9,0.9,6833.0,6150.0
108,裡作,新竹市,香山區,509 ,油菜,23.0,23.0,10000.0,230000.0
108,全年,新竹市,香山區,509 ,油菜,23.0,23.0,10000.0,230000.0
108,全年,新竹市,香山區,636 ,荔枝,40.0,40.0,3420.0,136800.0
108,裡作,新竹市,香山區,516 ,休閒面積,0.0,1057.94,0.0,0.0
108,一期作,新竹市,香山區,516 ,休閒面積,0.0,727.69,0.0,0.0
108,二期作,新竹市,香山區,516 ,休閒面積,0.0,753.67,0.0,0.0
108,全年,新竹市,香山區,516 ,休閒面積,0.0,2539.3,0.0,0.0
108,裡作,新竹市,香山區,517 ,荒廢面積,0.0,112.45,0.0,0.0
108,一期作,新竹市,香山區,517 ,荒廢面積,0.0,113.25,0.0,0.0
108,二期作,新竹市,香山區,517 ,荒廢面積,0.0,113.25,0.0,0.0
108,全年,新竹市,香山區,517 ,荒廢面積,0.0,338.95,0.0,0.0
108,全年,新竹市,香山區,403 ,竹筍,10.5,10.5,6000.0,63000.0
108,全年,新竹市,香山區,651 ,紅龍果,1.7,1.7,14000.0,23800.0
108,一期作,新竹市,香山區,410 ,西瓜,1.5,1.5,14000.0,21000.0
108,全年,新竹市,香山區,410 ,西瓜,1.5,1.5,14000.0,21000.0
108,裡作,新竹市,香山區,416 ,蘿蔔,1.4,1.4,14000.0,19600.0
108,二期作,新竹市,香山區,416 ,蘿蔔,0.3,0.3,15000.0,4500.0
108,全年,新竹市,香山區,416 ,蘿蔔,1.7,1.7,14176.0,24100.0
108,裡作,新竹市,香山區,417 ,胡蘿蔔,0.2,0.2,8000.0,1600.0
108,全年,新竹市,香山區,417 ,胡蘿蔔,0.2,0.2,8000.0,1600.0
108,一期作,新竹市,香山區,418 ,茭白筍,2.0,2.0,12000.0,24000.0
108,全年,新竹市,香山區,418 ,茭白筍,2.0,2.0,12000.0,24000.0
108,裡作,新竹市,香山區,419 ,甘藍,2.2,2.2,16000.0,35200.0
108,一期作,新竹市,香山區,419 ,甘藍,0.8,0.8,15000.0,12000.0
108,二期作,新竹市,香山區,419 ,甘藍,1.5,1.5,15000.0,22500.0
108,全年,新竹市,香山區,419 ,甘藍,4.5,4.5,15489.0,69700.0
108,裡作,新竹市,香山區,421 ,結球白菜,0.6,0.6,12000.0,7200.0
108,二期作,新竹市,香山區,421 ,結球白菜,0.4,0.4,12000.0,4800.0
108,全年,新竹市,香山區,421 ,結球白菜,1.0,1.0,12000.0,12000.0
108,裡作,新竹市,香山區,422 ,不結球白菜,0.7,0.7,9000.0,6300.0
108,二期作,新竹市,香山區,422 ,不結球白菜,0.25,0.25,10000.0,2500.0
108,全年,新竹市,香山區,422 ,不結球白菜,0.95,0.95,9263.0,8800.0
108,裡作,新竹市,香山區,425 ,食用番茄,0.2,0.2,10000.0,2000.0
