banana_平均價,banana_交易量,scarletbanana_平均價,grava_平均價,banana_前日平均價,banana_5日平均價
23.3,37007.0,24.0,31.5,23.3,23.05999999999995
23.8,27862.0,25.5,32.0,23.3,23.239999999999945
24.1,16595.0,23.4,31.8,23.8,23.439999999999948
24.0,16980.0,22.6,24.3,24.1,23.699999999999946
22.9,15175.0,22.1,27.0,24.0,23.619999999999944
23.6,15127.0,21.6,29.6,22.9,23.679999999999946
24.6,18087.0,20.6,23.4,23.6,23.83999999999995
24.6,18087.0,20.6,23.4,24.6,23.93999999999995
25.4,16328.0,19.6,24.3,24.6,24.219999999999953
25.5,17151.0,18.4,23.2,25.4,24.739999999999952
25.6,14548.0,18.1,32.9,25.5,25.13999999999995
25.5,17593.0,19.5,30.8,25.6,25.319999999999954
26.8,14370.0,19.9,33.3,25.5,25.759999999999955
25.7,30210.0,22.5,36.9,26.8,25.819999999999954
25.7,30210.0,22.5,36.9,25.7,25.85999999999995
25.5,25461.0,24.6,35.8,25.7,25.839999999999954
26.5,14909.0,24.4,33.2,25.5,26.039999999999953
27.4,14301.0,23.1,33.5,26.5,26.15999999999995
26.6,14958.0,23.1,30.0,27.4,26.339999999999954
26.8,16860.0,23.1,32.7,26.6,26.559999999999956
27.9,17145.0,22.3,28.5,26.8,27.039999999999957
27.9,17145.0,22.3,28.5,27.9,27.319999999999958
28.8,18797.0,20.5,28.3,27.9,27.59999999999996
27.3,15871.0,21.0,29.9,28.8,27.739999999999963
27.3,15498.0,22.2,31.0,27.3,27.839999999999964
27.8,17041.0,23.0,35.5,27.3,27.819999999999965
28.5,17073.0,24.0,35.5,27.8,27.939999999999962
28.2,29360.0,26.4,35.4,28.5,27.819999999999958
28.2,29360.0,26.4,35.4,28.2,27.999999999999954
28.3,24750.0,25.9,32.9,28.2,28.199999999999953
28.1,22875.0,27.5,32.2,28.3,28.259999999999952
27.0,13740.0,27.1,32.6,28.1,27.95999999999995
29.0,12015.0,26.4,33.2,27.0,28.119999999999955
28.6,14606.0,26.8,32.8,29.0,28.199999999999953
28.4,17850.0,27.4,31.5,28.6,28.219999999999953
28.4,17850.0,27.4,31.5,28.4,28.279999999999955
28.4,18483.0,28.8,33.8,28.4,28.559999999999956
27.9,15289.0,27.8,30.2,28.4,28.339999999999957
27.6,14203.0,28.6,32.8,27.9,28.139999999999958
27.9,17114.0,27.1,32.9,27.6,28.039999999999957
27.5,17130.0,26.8,37.4,27.9,27.859999999999957
28.0,28008.0,28.7,35.8,27.5,27.779999999999955
28.0,28008.0,28.7,35.8,28.0,27.799999999999955
28.2,26641.0,28.8,32.6,28.0,27.919999999999952
27.2,21211.0,26.5,27.7,28.2,27.77999999999995
26.8,13741.0,26.1,27.8,27.2,27.63999999999995
27.9,13035.0,25.5,29.9,26.8,27.619999999999955
28.5,14280.0,27.4,26.0,27.9,27.719999999999953
27.6,14457.0,27.0,26.2,28.5,27.599999999999955
27.6,14457.0,27.0,26.2,27.6,27.679999999999957
28.8,16950.0,27.6,26.0,27.6,28.079999999999956
28.4,15876.0,28.0,24.8,28.8,28.179999999999957
28.7,15917.0,27.2,23.7,28.4,28.219999999999953
29.3,14873.0,26.2,24.1,28.7,28.559999999999956
28.6,13802.0,26.2,27.0,29.3,28.759999999999955
28.3,15551.0,25.7,30.1,28.6,28.659999999999958
27.3,15929.0,23.9,31.7,28.3,28.43999999999996
26.7,22984.0,22.4,33.1,27.3,28.039999999999957
26.8,14020.0,25.2,34.3,26.7,27.539999999999957
26.8,14020.0,25.2,34.3,26.8,27.17999999999996
26.8,14020.0,25.2,34.3,26.8,26.87999999999996
26.8,14020.0,25.2,34.3,26.8,26.779999999999962
26.8,14020.0,25.2,34.3,26.8,26.799999999999965
26.8,14020.0,25.2,34.3,26.8,26.799999999999965
27.5,30240.0,20.9,38.9,26.8,26.939999999999962
29.0,15563.0,17.2,40.0,27.5,27.37999999999996
29.0,27795.0,13.3,37.0,29.0,27.819999999999958
29.0,27795.0,13.3,37.0,29.0,28.259999999999955
28.2,16875.0,12.6,35.7,29.0,28.539999999999953
28.5,13020.0,12.4,34.1,28.2,28.739999999999952
28.5,13020.0,12.4,34.1,28.5,28.63999999999995
30.9,17850.0,12.6,31.6,28.5,29.019999999999953
31.0,34380.0,12.3,34.8,30.9,29.419999999999952
29.6,29039.0,12.3,29.4,31.0,29.699999999999953
30.5,21450.0,13.0,25.2,29.6,30.099999999999955
30.5,21450.0,13.0,25.2,30.5,30.499999999999954
30.5,21450.0,13.0,25.2,30.5,30.419999999999952
30.5,21450.0,13.0,25.2,30.5,30.319999999999954
30.4,26325.0,12.0,29.0,30.5,30.479999999999954
27.9,19368.0,11.0,25.9,30.4,29.959999999999958
28.4,14449.0,10.5,26.3,27.9,29.539999999999957
29.9,16605.0,11.1,29.4,28.4,29.41999999999996
29.9,22965.0,12.1,31.4,29.9,29.29999999999996
29.4,21336.0,14.1,33.1,29.9,29.09999999999996
29.4,21336.0,14.1,33.1,29.4,29.39999999999996
30.0,21964.0,14.1,30.9,29.4,29.71999999999996
30.1,16560.0,14.1,29.3,30.0,29.759999999999955
30.5,28212.0,12.0,37.6,30.1,29.879999999999956
29.3,29490.0,11.6,35.0,30.5,29.859999999999957
29.0,22993.0,10.7,31.7,29.3,29.779999999999955
29.4,17725.0,10.9,30.0,29.0,29.659999999999958
29.4,17725.0,10.9,30.0,29.4,29.51999999999996
29.4,21500.0,10.7,24.5,29.4,29.29999999999996
29.1,15607.0,10.6,29.0,29.4,29.259999999999955
29.0,17610.0,10.8,28.7,29.1,29.259999999999955
29.1,16317.0,10.8,27.8,29.0,29.199999999999953
29.8,18960.0,10.3,30.0,29.1,29.279999999999955
28.2,22770.0,11.0,32.2,29.8,29.039999999999953
28.2,22770.0,11.0,32.2,28.2,28.85999999999995
28.1,26539.0,13.4,33.8,28.2,28.67999999999995
28.8,22500.0,12.0,38.2,28.1,28.619999999999955
28.9,34662.0,12.0,31.6,28.8,28.43999999999995
27.9,32997.0,12.0,32.4,28.9,28.379999999999956
28.5,27972.0,12.4,37.6,27.9,28.43999999999996
28.5,27972.0,12.4,37.6,28.5,28.51999999999996
28.5,27972.0,12.4,37.6,28.5,28.459999999999958
25.8,28819.0,13.1,38.6,28.5,27.839999999999957
27.0,20166.0,11.8,38.2,25.8,27.659999999999958
25.2,19444.0,10.8,32.7,27.0,26.999999999999954
25.6,18833.0,11.0,35.0,25.2,26.419999999999952
25.4,22290.0,11.2,29.7,25.6,25.799999999999955
24.9,17885.0,11.1,28.5,25.4,25.619999999999955
24.9,17885.0,11.1,28.5,24.9,25.199999999999953
24.7,24845.0,12.0,29.8,24.9,25.09999999999995
23.5,28125.0,13.4,30.6,24.7,24.679999999999957
24.1,24801.0,15.1,30.8,23.5,24.419999999999952
23.9,23837.0,16.1,32.4,24.1,24.219999999999953
24.4,38628.0,17.4,31.4,23.9,24.119999999999955
23.9,33648.0,16.9,31.1,24.4,23.959999999999955
23.9,33648.0,16.9,31.1,23.9,24.039999999999953
24.5,24446.0,15.2,31.4,23.9,24.119999999999955
24.7,20940.0,16.0,35.0,24.5,24.27999999999995
24.7,20919.0,15.5,34.8,24.7,24.339999999999947
25.2,19632.0,16.3,35.7,24.7,24.599999999999945
25.5,20688.0,17.4,34.0,25.2,24.91999999999994
25.4,21967.0,17.1,33.0,25.5,25.099999999999945
25.4,21967.0,17.1,33.0,25.4,25.239999999999945
25.8,23352.0,16.2,31.9,25.4,25.459999999999944
25.9,21027.0,16.5,33.8,25.8,25.59999999999994
25.8,20713.0,15.2,34.7,25.9,25.65999999999994
24.6,26365.0,15.7,39.6,25.8,25.499999999999936
25.2,33375.0,15.6,38.1,24.6,25.459999999999933
25.3,32435.0,15.4,39.4,25.2,25.359999999999935
25.3,32435.0,15.4,39.4,25.3,25.239999999999934
24.9,24150.0,14.7,35.4,25.3,25.05999999999994
24.3,22125.0,13.9,37.3,24.9,24.999999999999936
24.4,26619.0,13.3,39.8,24.3,24.83999999999994
25.8,19469.0,13.2,42.0,24.4,24.939999999999937
26.1,20097.0,15.0,34.2,25.8,25.09999999999994
26.0,27165.0,15.0,31.7,26.1,25.319999999999943
26.0,27165.0,15.0,31.7,26.0,25.65999999999994
26.0,23794.0,16.4,33.9,26.0,25.97999999999994
25.4,22965.0,17.7,34.8,26.0,25.899999999999938
24.9,25752.0,17.4,39.3,25.4,25.65999999999994
25.0,23017.0,18.4,34.6,24.9,25.45999999999994
24.9,25947.0,18.3,34.7,25.0,25.23999999999994
24.7,38803.0,19.9,35.6,24.9,24.97999999999994
24.7,38803.0,19.9,35.6,24.7,24.839999999999936
25.2,30420.0,20.4,35.6,24.7,24.89999999999993
23.9,23081.0,21.4,31.8,25.2,24.679999999999932
23.0,19044.0,19.3,34.7,23.9,24.299999999999933
23.9,19980.0,21.7,34.0,23.0,24.139999999999933
24.8,22085.0,26.9,36.9,23.9,24.159999999999933
23.4,23898.0,31.3,41.1,24.8,23.79999999999993
23.4,23898.0,31.3,41.1,23.4,23.699999999999925
24.4,25515.0,37.7,43.4,23.4,23.979999999999926
24.4,21587.0,34.9,38.5,24.4,24.079999999999927
24.9,20441.0,31.8,35.6,24.4,24.09999999999993
24.9,17667.0,32.5,35.9,24.9,24.399999999999928
26.2,19206.0,33.2,31.8,24.9,24.959999999999923
25.7,30395.0,34.3,32.6,26.2,25.21999999999992
25.7,30395.0,34.3,32.6,25.7,25.479999999999915
25.2,25694.0,35.9,34.9,25.7,25.539999999999914
25.3,16335.0,36.9,36.5,25.2,25.619999999999912
25.5,16631.0,38.4,31.8,25.3,25.47999999999991
24.9,16315.0,35.5,27.6,25.5,25.31999999999991
24.7,17566.0,33.3,32.6,24.9,25.119999999999912
24.7,18385.0,33.0,28.8,24.7,25.01999999999991
24.7,18385.0,33.0,28.8,24.7,24.899999999999913
25.1,21242.0,34.6,29.6,24.7,24.819999999999915
23.5,22395.0,35.6,27.5,25.1,24.539999999999914
24.1,16577.0,35.5,27.1,23.5,24.41999999999991
24.4,18420.0,34.9,26.5,24.1,24.359999999999907
22.5,23868.0,35.3,27.0,24.4,23.91999999999991
23.9,26934.0,36.5,29.7,22.5,23.67999999999991
23.9,26934.0,36.5,29.7,23.9,23.759999999999913
21.9,31454.0,35.6,30.6,23.9,23.319999999999915
22.0,26412.0,33.8,27.8,21.9,22.83999999999991
20.5,20590.0,28.0,26.0,22.0,22.439999999999912
20.2,25005.0,25.7,26.5,20.5,21.69999999999991
19.9,24179.0,27.9,29.1,20.2,20.89999999999991
19.9,24179.0,27.9,29.1,19.9,20.499999999999908
19.9,24179.0,27.9,29.1,19.9,20.07999999999991
18.0,28199.0,29.3,27.5,19.9,19.57999999999991
18.8,19429.0,26.3,26.2,18.0,19.29999999999991
17.1,19615.0,24.1,21.0,18.8,18.739999999999906
17.4,19335.0,25.9,21.5,17.1,18.239999999999906
17.3,21184.0,27.9,21.2,17.4,17.719999999999906
17.7,28140.0,25.9,26.7,17.3,17.659999999999908
17.7,28140.0,25.9,26.7,17.7,17.43999999999991
18.1,27400.0,26.8,21.5,17.7,17.63999999999991
18.1,20227.0,27.6,22.8,18.1,17.77999999999991
16.6,16125.0,25.3,21.3,18.1,17.639999999999908
16.7,15585.0,24.6,18.8,16.6,17.43999999999991
17.6,16365.0,23.1,20.0,16.7,17.41999999999991
19.2,15007.0,22.4,22.2,17.6,17.63999999999991
19.2,15007.0,22.4,22.2,19.2,17.85999999999991
18.3,18540.0,22.8,20.4,19.2,18.19999999999991
18.1,16440.0,20.1,16.8,18.3,18.479999999999908
18.6,17189.0,19.3,21.0,18.1,18.67999999999991
18.1,11431.0,21.6,16.5,18.6,18.45999999999991
19.1,12420.0,20.5,23.1,18.1,18.43999999999991
19.8,15401.0,20.9,23.8,19.1,18.73999999999991
19.8,15401.0,20.9,23.8,19.8,19.07999999999991
19.3,21330.0,19.3,22.1,19.8,19.219999999999906
20.1,27946.0,19.2,20.3,19.3,19.61999999999991
20.5,21531.0,19.2,20.6,20.1,19.89999999999991
20.4,18150.0,20.1,19.8,20.5,20.01999999999991
20.1,13099.0,20.6,21.0,20.4,20.079999999999913
23.3,13503.0,21.3,19.7,20.1,20.879999999999914
23.3,13503.0,21.3,19.7,23.3,21.519999999999914
24.1,16245.0,21.2,24.9,23.3,22.239999999999913
23.3,13710.0,20.6,21.8,24.1,22.819999999999915
23.2,13455.0,20.5,22.5,23.3,23.439999999999912
24.2,14160.0,20.7,23.1,23.2,23.619999999999912
23.8,13771.0,20.7,23.4,24.2,23.71999999999991
26.4,11985.0,20.1,22.4,23.8,24.17999999999991
26.4,11985.0,20.1,22.4,26.4,24.799999999999912
26.6,14061.0,21.0,22.4,26.4,25.47999999999991
27.5,23733.0,24.9,28.0,26.6,26.13999999999992
26.7,17145.0,26.6,30.1,27.5,26.719999999999914
27.2,16890.0,27.5,27.2,26.7,26.87999999999991
27.2,11405.0,28.3,25.6,27.2,27.039999999999907
27.5,14710.0,29.0,29.6,27.2,27.219999999999906
27.5,14710.0,29.0,29.6,27.5,27.219999999999906
27.7,16752.0,28.3,29.7,27.5,27.41999999999991
28.4,14565.0,27.4,28.7,27.7,27.65999999999991
28.4,15691.0,28.1,26.6,28.4,27.899999999999913
29.0,13350.0,28.6,26.3,28.4,28.199999999999914
27.9,2235.0,30.4,19.9,29.0,28.279999999999916
27.3,14385.0,36.1,33.7,27.9,28.19999999999992
27.3,14385.0,36.1,33.7,27.3,27.979999999999922
30.0,16120.0,36.7,27.6,27.3,28.29999999999992
31.1,16910.0,40.0,24.3,30.0,28.71999999999992
30.1,26951.0,44.0,22.8,31.1,29.15999999999992
29.0,22230.0,44.7,21.6,30.1,29.499999999999915
29.9,16144.0,44.3,22.1,29.0,30.019999999999914
29.8,12739.0,48.6,25.6,29.9,29.979999999999915
29.8,12739.0,48.6,25.6,29.8,29.71999999999992
28.7,20108.0,50.3,25.3,29.8,29.43999999999992
29.1,16364.0,52.7,31.4,28.7,29.459999999999916
27.5,15780.0,51.9,30.2,29.1,28.979999999999915
28.8,17205.0,53.6,30.4,27.5,28.779999999999916
28.4,16139.0,51.9,33.7,28.8,28.499999999999915
28.5,16950.0,55.7,30.1,28.4,28.459999999999916
28.5,16950.0,55.7,30.1,28.5,28.339999999999918
28.6,16542.0,54.3,27.0,28.5,28.559999999999917
27.4,18871.0,53.5,27.0,28.6,28.279999999999916
28.4,27105.0,50.7,37.7,27.4,28.279999999999916
30.1,20604.0,51.4,42.2,28.4,28.599999999999916
30.1,20604.0,51.4,42.2,30.1,28.919999999999913
30.1,20604.0,51.4,42.2,30.1,29.219999999999914
30.1,20604.0,51.4,42.2,30.1,29.759999999999913
31.2,14460.0,49.3,37.4,30.1,30.319999999999908
32.0,12705.0,46.2,38.0,31.2,30.69999999999991
33.2,13635.0,42.3,35.3,32.0,31.319999999999908
34.8,13755.0,43.9,39.9,33.2,32.259999999999906
36.1,11685.0,48.8,34.1,34.8,33.45999999999991
36.3,11338.0,50.8,36.3,36.1,34.479999999999905
36.3,11338.0,50.8,36.3,36.3,35.339999999999904
38.3,12825.0,49.3,39.3,36.3,36.359999999999914
36.7,11175.0,50.4,38.0,38.3,36.73999999999991
38.9,12600.0,48.4,39.2,36.7,37.29999999999991
39.2,11476.0,46.9,40.4,38.9,37.8799999999999
41.1,21343.0,40.5,42.0,39.2,38.839999999999904
40.2,15163.0,42.1,45.8,41.1,39.2199999999999
40.2,15163.0,42.1,45.8,40.2,39.9199999999999
42.3,12465.0,39.3,46.5,40.2,40.5999999999999
41.9,12239.0,38.1,44.2,42.3,41.13999999999991
40.8,12114.0,37.3,44.1,41.9,41.07999999999991
42.7,11118.0,37.7,44.7,40.8,41.57999999999991
43.0,13689.0,37.5,43.2,42.7,42.139999999999915
40.1,13800.0,36.4,40.9,43.0,41.69999999999992
40.1,13800.0,36.4,40.9,40.1,41.33999999999992
41.1,15019.0,33.9,40.5,40.1,41.39999999999992
41.6,11639.0,32.9,40.5,41.1,41.179999999999914
40.0,13035.0,33.2,45.1,41.6,40.57999999999991
40.5,14040.0,34.9,47.8,40.0,40.65999999999992
39.2,24073.0,33.2,47.0,40.5,40.47999999999992
38.8,15885.0,31.0,44.6,39.2,40.01999999999992
38.8,15885.0,31.0,44.6,38.8,39.459999999999916
38.8,15885.0,31.0,44.6,38.8,39.219999999999914
35.8,17629.0,32.4,45.2,38.8,38.279999999999916
40.0,12236.0,32.7,45.3,35.8,38.43999999999992
40.4,15174.0,31.5,41.7,40.0,38.75999999999992
39.8,16148.0,32.0,39.9,40.4,38.95999999999992
39.0,14385.0,33.3,37.5,39.8,38.99999999999992
39.0,14385.0,33.3,37.5,39.0,39.639999999999915
39.7,15331.0,37.8,38.8,39.0,39.57999999999991
40.2,12941.0,41.6,41.0,39.7,39.539999999999914
39.8,13605.0,43.1,49.1,40.2,39.53999999999991
40.6,13302.0,46.5,48.9,39.8,39.85999999999991
40.8,15345.0,46.1,50.5,40.6,40.2199999999999
42.5,21002.0,46.4,55.5,40.8,40.7799999999999
42.5,21002.0,46.4,55.5,42.5,41.23999999999991
41.0,20826.0,48.4,57.9,42.5,41.479999999999905
40.7,20895.0,49.7,54.0,41.0,41.4999999999999
43.4,14807.0,49.7,49.8,40.7,42.019999999999904
41.9,15255.0,50.2,52.8,43.4,41.899999999999906
41.8,13913.0,51.5,50.7,41.9,41.7599999999999
41.3,15405.0,52.3,50.0,41.8,41.8199999999999
41.3,15405.0,52.3,50.0,41.3,41.939999999999905
42.5,15818.0,54.5,53.1,41.3,41.759999999999906
42.5,15510.0,52.6,56.3,42.5,41.8799999999999
40.8,12450.0,52.0,52.9,42.5,41.67999999999991
43.4,12100.0,54.0,56.2,40.8,42.09999999999991
43.0,14909.0,57.0,66.2,43.4,42.439999999999905
41.2,18608.0,53.1,55.8,43.0,42.17999999999991
41.2,18608.0,53.1,55.8,41.2,41.9199999999999
42.7,22349.0,52.5,54.2,41.2,42.2999999999999
41.7,17640.0,49.1,54.4,42.7,41.959999999999894
44.0,11746.0,47.4,52.8,41.7,42.1599999999999
45.0,11832.0,46.8,51.8,44.0,42.91999999999989
45.1,15045.0,47.2,59.7,45.0,43.699999999999896
47.0,13035.0,42.8,60.8,45.1,44.5599999999999
47.0,13035.0,42.8,60.8,47.0,45.619999999999905
47.4,15680.0,41.7,54.0,47.0,46.2999999999999
45.7,14250.0,39.2,54.2,47.4,46.4399999999999
45.7,11733.0,37.9,55.1,45.7,46.559999999999896
46.5,11508.0,38.8,58.3,45.7,46.4599999999999
47.2,17670.0,40.0,62.9,46.5,46.4999999999999
46.6,14291.0,38.4,53.8,47.2,46.339999999999904
46.6,14291.0,38.4,53.8,46.6,46.519999999999904
47.6,17505.0,39.8,59.0,46.6,46.899999999999906
46.0,27226.0,39.7,62.0,47.6,46.79999999999991
44.9,21240.0,40.8,60.1,46.0,46.339999999999904
45.5,17145.0,43.6,59.0,44.9,46.119999999999905
45.5,13049.0,42.6,56.6,45.5,45.89999999999991
44.5,13890.0,41.7,50.6,45.5,45.27999999999991
44.5,13890.0,41.7,50.6,44.5,44.979999999999905
43.5,15616.0,40.7,57.7,44.5,44.6999999999999
44.3,14272.0,38.9,57.8,43.5,44.4599999999999
42.7,14801.0,38.8,56.0,44.3,43.8999999999999
43.6,13785.0,38.1,54.0,42.7,43.7199999999999
40.3,15870.0,37.7,56.9,43.6,42.8799999999999
39.5,14415.0,37.5,54.6,40.3,42.079999999999906
39.5,14415.0,37.5,54.6,39.5,41.119999999999905
41.5,16303.0,39.9,58.1,39.5,40.8799999999999
40.2,24795.0,40.2,59.8,41.5,40.1999999999999
39.8,22311.0,41.3,52.8,40.2,40.099999999999895
40.1,18105.0,42.0,54.8,39.8,40.2199999999999
42.7,13290.0,41.3,61.3,40.1,40.8599999999999
41.5,13328.0,41.6,53.3,42.7,40.8599999999999
41.5,13328.0,41.6,53.3,41.5,41.119999999999905
42.1,16384.0,43.0,54.8,41.5,41.579999999999906
40.8,17895.0,43.3,55.7,42.1,41.71999999999991
41.0,14200.0,42.6,59.6,40.8,41.3799999999999
40.5,12945.0,42.9,57.9,41.0,41.17999999999991
40.7,14985.0,43.4,51.6,40.5,41.019999999999904
39.4,12255.0,46.2,54.8,40.7,40.479999999999905
39.4,12255.0,46.2,54.8,39.4,40.19999999999991
42.3,16714.0,51.2,56.8,39.4,40.45999999999991
41.0,16594.0,51.8,58.8,42.3,40.55999999999991
40.4,26004.0,51.6,69.8,41.0,40.49999999999991
40.9,20624.0,55.2,63.4,40.4,40.79999999999991
39.3,19223.0,55.6,61.2,40.9,40.77999999999991
41.4,12690.0,53.8,63.8,39.3,40.59999999999991
41.4,12690.0,53.8,63.8,41.4,40.67999999999991
42.0,17835.0,54.8,65.6,41.4,40.99999999999991
40.3,15467.0,52.3,64.7,42.0,40.87999999999991
41.6,12645.0,50.0,57.5,40.3,41.339999999999904
39.2,11195.0,50.9,59.0,41.6,40.899999999999906
43.7,15575.0,51.9,56.6,39.2,41.35999999999991
41.7,12615.0,55.4,58.5,43.7,41.29999999999991
41.7,12615.0,55.4,58.5,41.7,41.579999999999906
41.7,18663.0,57.5,57.9,41.7,41.5999999999999
40.8,14799.0,59.4,65.2,41.7,41.9199999999999
40.8,27162.0,59.9,62.8,40.8,41.339999999999904
38.9,20910.0,57.9,58.1,40.8,40.7799999999999
39.9,15613.0,56.1,56.0,38.9,40.4199999999999
43.1,12662.0,55.2,57.9,39.9,40.699999999999896
43.1,12662.0,55.2,57.9,43.1,41.1599999999999
43.2,16705.0,50.2,58.5,43.1,41.639999999999894
41.5,13590.0,48.9,58.2,43.2,42.1599999999999
41.1,13350.0,48.6,58.5,41.5,42.39999999999989
41.1,11670.0,48.3,61.8,41.1,41.99999999999989
41.1,18162.0,48.4,61.8,41.1,41.599999999999895
42.4,14205.0,49.5,61.9,41.1,41.4399999999999
42.4,14205.0,49.5,61.9,42.4,41.6199999999999
41.7,17247.0,51.9,63.1,42.4,41.7399999999999
41.5,15750.0,49.6,60.4,41.7,41.8199999999999
41.2,14551.0,48.6,63.2,41.5,41.839999999999904
40.9,17220.0,46.2,61.0,41.2,41.5399999999999
41.2,28439.0,43.3,54.6,40.9,41.299999999999905
39.7,24223.0,41.6,60.4,41.2,40.899999999999906
39.7,24223.0,41.6,60.4,39.7,40.53999999999991
40.8,15577.0,39.5,52.1,39.7,40.45999999999991
41.1,13395.0,38.1,53.2,40.8,40.49999999999991
38.9,14155.0,36.1,60.8,41.1,40.03999999999991
40.6,13989.0,33.4,55.6,38.9,40.2199999999999
40.3,16803.0,34.0,54.0,40.6,40.339999999999904
39.6,15585.0,35.3,51.8,40.3,40.09999999999991
39.6,15585.0,35.3,51.8,39.6,39.79999999999991
39.4,15675.0,37.6,59.8,39.6,39.899999999999906
37.8,12973.0,33.3,54.3,39.4,39.33999999999991
40.4,14527.0,31.7,52.3,37.8,39.359999999999914
38.9,13633.0,29.8,46.5,40.4,39.219999999999914
39.4,22769.0,27.9,45.7,38.9,39.179999999999914
39.3,19635.0,28.7,42.5,39.4,39.15999999999992
39.3,19635.0,28.7,42.5,39.3,39.45999999999991
41.1,15253.0,30.4,57.7,39.3,39.59999999999991
41.0,13770.0,34.5,50.4,41.1,40.01999999999991
39.4,11473.0,32.3,45.0,41.0,40.01999999999991
40.2,9154.0,31.5,43.3,39.4,40.19999999999991
40.9,8535.0,30.0,41.2,40.2,40.51999999999991
40.1,9885.0,26.4,39.7,40.9,40.319999999999915
38.7,8849.0,25.8,35.0,40.1,39.859999999999914
40.9,13020.0,25.0,33.4,38.7,40.15999999999991
39.4,11127.0,23.3,27.5,40.9,39.99999999999991
39.8,11969.0,22.1,32.9,39.4,39.77999999999991
39.0,15001.0,21.6,43.7,39.8,39.55999999999991
39.6,21030.0,21.0,55.5,39.0,39.73999999999991
38.5,12150.0,29.2,39.8,39.6,39.259999999999906
38.5,12150.0,29.2,39.8,38.5,39.079999999999906
38.5,12150.0,29.2,39.8,38.5,38.8199999999999
38.5,12150.0,29.2,39.8,38.5,38.7199999999999
38.5,12150.0,29.2,39.8,38.5,38.4999999999999
38.5,12150.0,29.2,39.8,38.5,38.4999999999999
40.5,27411.0,23.5,49.4,38.5,38.899999999999906
42.6,18195.0,22.1,55.6,40.5,39.7199999999999
42.6,18195.0,22.1,55.6,42.6,40.5399999999999
42.6,18195.0,22.1,55.6,42.6,41.3599999999999
42.5,14625.0,20.9,55.7,42.6,42.1599999999999
42.8,12292.0,19.6,55.0,42.5,42.619999999999905
41.7,11338.0,18.5,56.2,42.8,42.4399999999999
41.1,12638.0,20.2,53.3,41.7,42.1399999999999
43.0,27180.0,22.1,50.5,41.1,42.2199999999999
43.0,27180.0,22.1,50.5,43.0,42.3199999999999
43.0,27180.0,22.1,50.5,43.0,42.3599999999999
43.0,27180.0,22.1,50.5,43.0,42.619999999999905
45.2,13038.0,26.9,51.4,43.0,43.4399999999999
41.8,11624.0,27.1,45.5,45.2,43.199999999999896
44.2,13873.0,27.2,47.9,41.8,43.4399999999999
42.4,11535.0,29.2,50.6,44.2,43.319999999999894
42.4,11535.0,29.2,50.6,42.4,43.19999999999989
44.7,15735.0,30.8,57.9,42.4,43.09999999999989
42.5,12165.0,32.0,44.1,44.7,43.23999999999988
40.1,10398.0,33.9,46.1,42.5,42.41999999999989
44.9,12615.0,37.0,45.4,40.1,42.91999999999989
43.6,12674.0,38.9,48.1,44.9,43.15999999999988
40.1,11818.0,39.2,55.0,43.6,42.23999999999988
40.1,11818.0,39.2,55.0,40.1,41.759999999999884
43.2,23884.0,41.1,51.6,40.1,42.37999999999989
43.4,20655.0,41.3,55.1,43.2,42.079999999999885
42.9,15741.0,40.5,56.2,43.4,41.93999999999989
47.4,9508.0,41.6,49.5,42.9,43.39999999999989
47.8,11215.0,41.7,58.6,47.4,44.93999999999989
44.4,12034.0,43.7,55.5,47.8,45.17999999999989
44.4,12034.0,43.7,55.5,44.4,45.37999999999989
45.7,12478.0,44.5,51.1,44.4,45.93999999999989
47.8,12329.0,44.1,55.1,45.7,46.01999999999988
51.3,11535.0,45.5,57.4,47.8,46.71999999999988
49.8,12913.0,45.3,54.7,51.3,47.79999999999988
49.4,14055.0,44.5,51.7,49.8,48.79999999999988
49.9,11849.0,43.9,55.8,49.4,49.63999999999989
49.9,11849.0,43.9,55.8,49.9,50.059999999999874
48.1,24672.0,45.4,53.1,49.9,49.41999999999988
45.6,20009.0,43.7,55.3,48.1,48.579999999999885
46.8,17701.0,42.1,54.7,45.6,48.05999999999988
54.3,10736.0,41.3,57.5,46.8,48.93999999999988
50.8,13409.0,41.1,53.8,54.3,49.11999999999988
51.9,16081.0,39.8,64.1,50.8,49.879999999999875
51.9,16081.0,39.8,64.1,51.9,51.13999999999988
48.8,12957.0,36.5,55.5,51.9,51.53999999999987
47.1,12221.0,35.7,57.2,48.8,50.09999999999987
48.3,11575.0,33.8,58.8,47.1,49.59999999999987
47.9,11129.0,32.5,57.9,48.3,48.79999999999987
51.0,13899.0,32.1,55.4,47.9,48.61999999999986
51.1,19680.0,32.3,54.9,51.0,49.079999999999856
51.1,19680.0,32.3,54.9,51.1,49.87999999999987
51.1,19680.0,32.3,54.9,51.1,50.43999999999986
49.5,23534.0,32.6,60.3,51.1,50.75999999999986
49.2,22653.0,29.3,59.9,49.5,50.399999999999864
49.8,16050.0,24.1,58.1,49.2,50.139999999999866
50.9,15570.0,15.7,60.4,49.8,50.099999999999866
50.5,14649.0,14.0,62.1,50.9,49.97999999999986
50.5,14649.0,14.0,62.1,50.5,50.17999999999986
52.2,15645.0,14.6,57.2,50.5,50.77999999999986
48.9,16080.0,13.9,55.3,52.2,50.59999999999985
46.6,17751.0,13.5,49.3,48.9,49.73999999999985
45.4,16244.0,13.5,46.7,46.6,48.71999999999986
