,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
220,100/09/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.4,19.2,11.3,20.3, +  7,8195, + 38
221,100/09/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40.8,20.5,8.7,22.2, +  9,3703, - 55
222,100/09/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,45.5,28.7,12.8,28.9, + 30,1301, - 65
223,100/09/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,46.1,32.5,17.5,32.3, + 12,1633, + 26
224,100/09/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,46,34.8,15,33, +  2,1438, - 12
225,100/10/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.3,27.1,10,26.1, - 21,1071, - 26
226,100/10/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,48.3,38.3,16.1,35.8, + 37,1040, -  3
227,100/10/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,46.9,37.5,18.8,35.7, -  0,2458,136
228,100/10/05,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.4,30.7,13.4,29.3, - 18,2762, + 12
229,100/10/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.3,26.7,11.3,26.1, - 11,2858, +  3
230,100/10/07,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,36.9,25.7,14.7,25.8, -  1,1726, - 40
231,100/10/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,44.4,29.2,14.7,29.3, + 14,4181,142
232,100/10/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40,26.2,12.7,26.3, - 10,6728, + 61
233,100/10/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,36.4,23.5,11.4,23.7, - 10,9872, + 47
234,100/10/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,34.5,17,5.2,18.1, - 24,4751, - 52
235,100/10/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.9,17.8,9.6,18.2, +  1,2822, - 41
236,100/10/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,42.9,19.1,10.4,22.1, + 21,1398, - 50
237,100/10/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,42.2,22.7,9.4,23.9, +  8,3365,141
238,100/10/16,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.7,31.2,16.3,29.7, + 24,1625, - 52
239,100/10/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.5,24.3,8.6,24, - 19,5022,209
240,100/10/19,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,35.5,24.3,11.9,24,0,3640, - 28
241,100/10/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38,24.3,12.4,24.7, +  3,2989, - 18
242,100/10/21,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.1,21.6,8.7,20.7, - 16,4782, + 60
243,100/10/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.4,21.7,9.5,21.6, +  4,5939, + 24
244,100/10/23,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31,16.6,6.9,17.6, - 19,5860, -  1
245,100/10/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.4,20.9,7.9,20.6, + 17,6741, + 15
246,100/10/26,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.5,23.4,10.5,23.7, + 15,5136, - 24
247,100/10/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,36.4,27,14.3,26.3, + 11,2647, - 48
248,100/10/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.5,27.7,15.6,26.1, -  1,2687, +  2
249,100/10/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.8,24.1,14.1,23.7, -  9,2367, - 12
250,100/10/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.8,23.2,15.9,23.5, -  1,3131, + 32
251,100/11/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,34.2,24.2,14.8,24.4, +  4,3993, + 28
252,100/11/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.7,21.3,10.7,20.9, - 14,4539, + 14
253,100/11/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.8,23.7,12.2,23.4, + 12,3798, - 16
254,100/11/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.5,24.5,16,25.8, + 10,4434, + 17
255,100/11/05,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.5,25.4,16.2,24.6, -  5,3638, - 18
256,100/11/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.8,26.3,15.1,26.4, +  7,1579, - 57
257,100/11/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.3,28.6,20.3,28.7, +  9,4638,194
258,100/11/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.3,31.7,21.3,31, +  8,7077, + 53
259,100/11/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,35.2,29,19,28.3, -  9,6757, -  5
260,100/11/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.6,27.8,12.6,25.5, - 10,2974, - 56
261,100/11/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,19,19,19,19, - 25,901, - 70
262,100/11/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,35.7,24.3,11.8,24.1, + 27,1741, + 93
263,100/11/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.4,29.4,13.2,27.9, + 16,3381, + 94
264,100/11/16,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33,27.7,13.5,25.9, -  7,4468, + 32
265,100/11/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.8,23.5,14.9,23.2, - 10,4390, -  2
266,100/11/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28,22.2,11.4,21.2, -  9,2993, - 32
267,100/11/19,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.3,19,11.6,19.8, -  7,3992, + 33
268,100/11/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.4,18.8,9.3,19.2, -  3,5398, + 35
269,100/11/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.7,21.1,8.7,20.1, +  5,3889, - 28
270,100/11/23,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.5,19.6,9.6,19.2, -  4,4732, + 22
271,100/11/24,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.9,23.8,14.2,23.7, + 23,4010, - 15
272,100/11/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,34.3,25.9,19.3,26.3, + 11,3237, - 19
273,100/11/26,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.7,22,10.3,21.4, - 19,3499, +  8
274,100/11/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.2,26.2,14.5,24.6, + 15,1887, - 46
275,100/11/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.2,24.9,10.8,23.4, -  5,3045, + 61
276,100/11/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28,22.6,12.5,21.7, -  7,2441, - 20
277,100/12/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.6,23.4,12.7,22.3, +  3,2750, + 13
278,100/12/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.1,21.4,13.6,21.1, -  5,2549, -  7
279,100/12/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.2,19.7,11.7,19.4, -  8,3287, + 29
280,100/12/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27,24.1,19.8,23.9, + 23,1863, - 43
281,100/12/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.8,19.4,13.7,19.3, - 19,5126,175
282,100/12/07,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.7,23.9,14.2,23.3, + 21,3353, - 35
283,100/12/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.8,26.3,18.5,26, + 12,5774, + 72
284,100/12/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.8,23.1,15.3,23.1, - 11,4246, - 26
285,100/12/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30,20.1,10.8,20.2, - 13,1395, - 67
286,100/12/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33,32.3,30,32, + 58,263, - 81
287,100/12/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.8,26.5,17.1,25.3, - 21,2656,910
288,100/12/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27,21.6,14,21.2, - 16,1827, - 31
289,100/12/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,20.7,16,10.4,15.8, - 25,1369, - 25
290,100/12/16,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.2,22.1,16.9,21.7, + 37,1200, - 12
291,100/12/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.8,21.9,13.9,21.3, -  2,3009,151
292,100/12/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.9,19.4,11.8,18.8, - 12,3231, +  7
293,100/12/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.5,22,19.2,22.4, + 19,2618, - 19
294,100/12/21,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.5,20.2,14.6,20, - 11,2944, + 12
295,100/12/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.1,21.9,10.3,20.6, +  3,3342, + 14
296,100/12/23,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.5,23.3,13.7,22.4, +  9,4888, + 46
297,100/12/24,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.9,20.3,11.2,19.8, - 12,3895, - 20
298,100/12/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.2,23,20.6,23.3, + 18,3038, - 22
299,100/12/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.7,22.6,16.2,22.3, -  4,1567, - 48
300,100/12/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25,23.3,22,23.4, +  5,298, - 81
301,100/12/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.2,18.9,8,18, - 23,962,223
302,100/12/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.7,21.6,9.7,20.4, + 13,3187,231
303,100/12/31,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.8,16.2,5.9,15.7, - 23,4076, + 28
304,101/01/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,20.8,19.3,18.2,19.4, + 24,3023, - 26
305,101/01/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.3,17.1,6.2,16.1, - 17,3338, + 10
306,101/01/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.1,16.2,7.6,16.1,0,2241, - 33
307,101/01/05,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.3,17.6,5.3,17, +  6,1931, - 14
308,101/01/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.7,17.6,8.9,17.1, +  1,5376,178
309,101/01/07,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29,19.3,11.9,19.8, + 16,5631, +  5
310,101/01/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.9,18.9,13.6,19.2, -  3,4005, - 29
311,101/01/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.1,17.6,10,17.6, -  8,1580, - 61
312,101/01/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.4,14.3,5.3,14.7, - 16,2522, + 60
313,101/01/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.7,20.9,12.9,20.3, + 38,1851, - 27
314,101/01/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.5,15.7,9.7,15.7, - 23,5745,210
315,101/01/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,22.9,17.6,8.1,16.8, +  7,2999, - 48
316,101/01/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.4,13.4,6.1,13.5, - 20,2276, - 24
317,101/01/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.8,21.2,15.1,20.9, + 55,2220, -  2
318,101/01/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.5,17.1,3,16.1, - 23,3997, + 80
319,101/01/19,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.5,17.5,8.7,16.9, +  5,5458, + 37
320,101/01/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.9,19.6,10.4,19, + 12,4177, - 23
321,101/01/21,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.2,13,6.7,13.4, - 29,8323, + 99
322,101/01/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.9,26.9,21,28.1,110,849, - 90
323,101/01/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.2,20,12.3,19.9, - 29,9289,994
324,101/01/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.5,18.8,11.4,18.9, -  5,10880, + 17
325,101/01/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.8,14.6,9,14.9, - 21,16443, + 51
326,101/02/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.6,15.5,9.2,15.8, +  6,6122, - 63
327,101/02/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,22,14.5,7.7,14.6, -  8,5651, -  8
328,101/02/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.9,14.2,5.6,14, -  4,5944, +  5
329,101/02/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,19.7,14.1,9.2,14.2, +  1,9862, + 66
330,101/02/05,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.7,14.7,8.8,14.9, +  5,8266, - 16
331,101/02/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.2,17.7,11.1,17.1, + 15,4916, - 41
332,101/02/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,20.1,16.9,12,16.6, -  3,5158, +  5
333,101/02/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,19,14.4,9.2,14.3, - 14,5597, +  9
334,101/02/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,17.5,12.5,8.6,12.7, - 11,7558, + 35
335,101/02/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,17.3,12.5,8.6,12.7,0,8229, +  9
336,101/02/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,20.7,16.8,11.2,16.4, + 29,4658, - 43
337,101/02/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.2,15.7,11.3,15.9, -  3,4246, -  9
338,101/02/16,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,16.4,14.3,10.5,13.9, - 13,4974, + 17
339,101/02/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,18,14.7,10.7,14.6, +  5,7084, + 42
340,101/02/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.7,16.7,11.9,16.7, + 14,6129, - 13
341,101/02/19,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,22.3,18.6,16.2,18.9, + 13,7251, + 18
342,101/02/21,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.2,17.2,12.2,17.4, -  8,20696,185
343,101/02/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.7,17.3,12.9,17.3, -  1,13505, - 35
344,101/02/23,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.8,19.6,16.2,19.9, + 15,6111, - 55
345,101/02/24,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.1,19,13.2,18.8, -  6,5360, - 12
346,101/02/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.8,17,13.7,17.7, -  6,9114, + 70
347,101/02/26,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.6,15.3,11.7,15.8, - 11,10984, + 21
348,101/02/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25,16.8,11.4,17.3, +  9,11419, +  4
349,101/02/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.3,15.4,12.2,15.9, -  8,11016, -  4
350,101/03/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.4,15.7,10.5,16.2, +  2,10985, -  0
351,101/03/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.2,16.2,11.9,17.2, +  6,10544, -  4
352,101/03/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,23.5,15.8,11.3,16.5, -  4,17401, + 65
353,101/03/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.4,17.9,14.1,18.8, + 14,17271, -  1
354,101/03/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.6,17.1,12.6,17.9, -  5,31090, + 80
355,101/03/07,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.1,16,11.3,16.6, -  7,33440, +  8
356,101/03/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,20.4,16.4,10.8,16.1, -  3,20644, - 38
357,101/03/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,20.2,15.9,9.2,15.4, -  4,13589, - 34
358,101/03/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,21.3,16.5,11.7,16.5, +  7,11861, - 13
359,101/03/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.5,16.7,9.8,16.9, +  2,13656, + 15
360,101/03/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,25.3,19.4,13,19.3, + 14,13342, -  2
361,101/03/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.1,18.9,11.8,18.5, -  4,15543, + 16
362,101/03/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,24.9,17.8,10.7,17.8, -  4,16688, +  7
363,101/03/16,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.5,19.4,11.6,19.5, + 10,14001, - 16
364,101/03/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.4,16.3,9.2,17.1, - 12,13010, -  7
365,101/03/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.5,21.8,13.3,23.7, + 39,14299, + 10
366,101/03/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,36.9,21.6,12.9,22.9, -  3,39017,173
367,101/03/21,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.2,20,12.2,20.9, -  9,38164, -  2
368,101/03/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.8,18.6,11.7,19.3, -  8,31522, - 17
369,101/03/23,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.8,20.3,12.9,21.1, +  9,15587, - 51
370,101/03/24,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.7,22.4,12.5,22.7, +  8,15080, -  3
371,101/03/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.8,18.8,14,20, - 12,22445, + 49
372,101/03/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.7,20,13.5,20.8, +  4,26889, + 20
373,101/03/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.8,18.9,12.6,19.6, -  6,25729, -  4
374,101/03/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.6,19.8,13.9,20.5, +  5,16400, - 36
375,101/03/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.6,21.6,15,22.3, +  9,14220, - 13
376,101/03/31,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.8,18,12.7,19.3, - 13,22577, + 59
377,101/04/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.4,22.2,14.7,23, + 19,15130, - 33
378,101/04/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.9,23.9,16,24.1, +  5,21322, + 41
379,101/04/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,30.4,21.7,15.1,22.1, -  8,37413, + 75
380,101/04/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.3,21.5,14.3,22, -  0,35865, -  4
381,101/04/07,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,31.4,23.2,16.8,23.6, +  7,28446, - 21
382,101/04/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.9,23.3,18.6,23.5, -  0,27772, -  2
383,101/04/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,27.8,20.6,15.5,21, - 11,31003, + 12
384,101/04/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.1,19,13.3,19.7, -  6,26806, - 14
385,101/04/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,26.8,17.9,13,18.7, -  5,26008, -  3
386,101/04/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.2,20,14.9,20.8, + 11,23205, - 11
387,101/04/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.3,20.5,16,21.4, +  3,27628, + 19
388,101/04/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.8,21.7,15.6,22.1, +  3,26227, -  5
389,101/04/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,29.4,20.4,14.5,21, -  5,34503, + 32
390,101/04/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.6,19.1,13.2,19.8, -  6,36757, +  7
391,101/04/19,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.3,19.5,13.3,20, +  1,35051, -  5
392,101/04/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.6,20.7,14.6,21.1, +  6,30163, - 14
393,101/04/21,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,28.3,21.8,15.3,21.8, +  3,31434, +  4
394,101/04/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.6,23,17.1,23.7, +  9,18558, - 41
395,101/04/24,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.1,22.2,16.5,23.3, -  2,27289, + 47
396,101/04/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,34.3,24.9,18.2,25.5, +  9,20660, - 24
397,101/04/26,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,35.3,24.8,18,25.5,0,22447, +  9
398,101/04/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.4,25.2,18.2,26.3, +  3,21058, -  6
399,101/04/28,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.7,25.3,16.6,26.1, -  1,18899, - 10
400,101/04/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.7,26.2,19.1,27.3, +  5,29762, + 57
401,101/05/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.6,26,20.6,27.2, -  0,31382, +  5
402,101/05/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.9,26.1,21.6,27.6, +  1,26303, - 16
403,101/05/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40.8,29,23.2,30.2, +  9,27022, +  3
404,101/05/04,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.9,29.4,23.9,30.4, +  1,31038, + 15
405,101/05/05,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39,28.2,23.2,29.4, -  3,25114, - 19
406,101/05/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,43,31,24.5,32.1, +  9,20072, - 20
407,101/05/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.8,29.7,24.6,31.1, -  3,33180, + 65
408,101/05/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.8,29.8,23.4,30.9, -  1,23502, - 29
409,101/05/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.7,27.9,20.6,29.2, -  6,21239, - 10
410,101/05/11,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.5,29,21.7,30, +  3,23994, + 13
411,101/05/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,42.2,29.3,22.7,30.6, +  2,24393, +  2
412,101/05/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.8,30.3,24.2,31.4, +  3,26188, +  7
413,101/05/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40.5,29.4,23.2,30.4, -  3,27171, +  4
414,101/05/16,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41,29.7,23.7,30.7, +  1,24396, - 10
415,101/05/17,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40,28.4,24,29.9, -  3,24752, +  1
416,101/05/18,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.8,27.9,22.5,29, -  3,26723, +  8
417,101/05/19,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.4,27.7,21.1,28.7, -  1,32791, + 23
418,101/05/20,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.6,27.3,19.8,28.1, -  2,39044, + 19
419,101/05/22,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.2,27.3,20.9,28.2, +  0,27828, - 29
420,101/05/23,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,34.6,25.3,18.8,25.8, -  9,29564, +  6
421,101/05/24,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32,22.4,16.4,23.1, - 10,24729, - 16
422,101/05/25,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.4,24.4,16.7,24.7, +  7,27453, + 11
423,101/05/26,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,34.5,22.9,14.9,23.6, -  4,29627, +  8
424,101/05/27,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32,21,15.3,22, -  7,34821, + 18
425,101/05/29,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,33.8,20.8,14.2,22.1, +  0,31449, - 10
426,101/05/30,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.7,22.3,16.9,24.3, + 10,22227, - 29
427,101/05/31,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,32.1,21,16.1,22.2, -  9,20024, - 10
428,101/06/01,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,36.5,23,17.7,24.6, + 11,18607, -  7
429,101/06/02,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40.5,26.2,19.9,27.8, + 13,20856, + 12
430,101/06/03,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40.3,27.9,21.4,29.1, +  5,28279, + 36
431,101/06/05,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.5,29.6,21.2,30.3, +  4,24156, - 15
432,101/06/06,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,39.2,31,23.2,31.1, +  3,16752, - 31
433,101/06/07,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,37.4,28.5,22.8,29.2, -  6,19633, + 17
434,101/06/08,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,40.2,27.5,20.9,28.7, -  2,22986, + 17
435,101/06/09,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.1,28.8,21.6,29.8, +  4,22547, -  2
436,101/06/10,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.3,29.9,20.5,29.7, -  0,22827, +  1
437,101/06/12,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,38.1,27.5,20.5,28.2, -  5,21276, -  7
438,101/06/13,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,42.5,29.6,23.6,31, + 10,11060, - 48
439,101/06/14,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,43.5,28.6,21.7,30.2, -  3,18299, + 65
440,101/06/15,104 台北二  ,B2 鳳梨 金鑽鳳梨 ,41.8,27.1,20.2,28.7, -  5,24465, + 34
