,日期,市場,產品,上價,中價,下價,平均價(元/公斤),平均價_跟前一交易日比較%,交易量(公斤),交易量_跟前一交易日比較%
3840,102/03/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.4,33.6,22.1,35.8, +  1,"2,455", + 58
3841,102/03/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.3,29.3,17.2,30.9, - 14,"3,606", + 47
3842,102/03/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,59.7,32.7,19.8,35.5, + 15,"2,288", - 37
3843,102/03/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.9,29.1,20.8,31.6, - 11,"4,088", + 79
3844,102/03/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,50.0,27.6,19.3,30.4, -  4,"3,590", - 12
3845,102/03/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,45.8,25.4,17.7,27.9, -  8,"2,273", - 37
3846,102/03/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.0,27.5,17.9,31.5, + 13,"2,857", + 26
3847,102/03/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.1,33.2,21.5,35.0, + 11,"3,622", + 27
3848,102/03/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.9,31.4,22.0,34.6, -  1,"3,547", -  2
3849,102/03/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.9,33.9,21.9,36.3, +  5,"3,642", +  3
3850,102/03/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.3,31.6,21.5,34.9, -  4,"2,481", - 32
3851,102/03/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,67.0,33.5,23.7,38.3, + 10,"2,009", - 19
3852,102/03/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,64.9,32.8,21.2,36.9, -  4,"2,825", + 41
3853,102/03/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.9,30.7,19.7,34.0, -  8,"3,758", + 33
3854,102/03/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.6,31.7,22.7,34.5, +  1,"3,278", - 13
3855,102/04/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.2,30.7,20.9,33.5, -  3,"5,018", + 53
3856,102/04/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.5,29.8,20.1,33.2, -  1,"3,896", - 22
3857,102/04/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,63.7,35.6,22.8,38.7, + 17,"2,890", - 26
3858,102/04/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,68.7,32.8,20.1,37.4, -  3,"2,217", - 23
3859,102/04/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,66.5,34.9,22.2,38.7, +  3,"5,634", +154
3860,102/04/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.6,31.3,20.9,33.9, - 12,"4,337", - 23
3861,102/04/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.6,36.0,22.7,37.4, + 10,"3,706", - 15
3862,102/04/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,51.6,30.2,22.1,32.9, - 12,"2,601", - 30
3863,102/04/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,60.2,30.6,19.0,34.2, +  4,"2,427", -  7
3864,102/04/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,51.4,27.8,19.0,30.8, - 10,"2,254", -  7
3865,102/04/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.9,27.8,18.3,31.5, +  2,"4,425", + 96
3866,102/04/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,50.3,28.5,16.6,30.5, -  3,"2,465", - 44
3867,102/04/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.7,29.0,16.8,32.5, +  7,"2,141", - 13
3868,102/04/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,64.9,33.4,20.8,37.2, + 14,"2,522", + 18
3869,102/04/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.1,30.9,21.2,34.0, -  9,"3,419", + 36
3870,102/04/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.7,30.3,19.5,33.8, -  1,"3,228", -  6
3871,102/04/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.7,33.7,22.8,36.3, +  7,"6,875", +113
3872,102/04/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.0,32.2,20.8,34.3, -  6,"4,611", - 33
3873,102/04/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.5,36.9,25.1,38.9, + 13,"2,264", - 51
3874,102/04/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.8,29.1,20.6,32.8, - 16,"2,983", + 32
3875,102/04/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.7,34.5,20.5,36.1, + 10,"3,586", + 20
3876,102/04/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.8,35.1,24.5,37.1, +  3,"2,403", - 33
3877,102/04/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.1,35.0,24.5,37.3, +  1,"4,080", + 70
3878,102/05/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,50.7,33.1,24.1,34.8, -  7,"4,556", + 12
3879,102/05/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.5,34.0,26.6,37.0, +  6,"2,078", - 54
3880,102/05/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.7,37.5,21.8,38.6, +  4,"3,069", + 48
3881,102/05/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.6,39.5,26.5,40.1, +  4,"3,144", +  2
3882,102/05/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,46.3,33.0,23.9,33.9, - 15,"3,413", +  9
3883,102/05/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.6,32.5,20.8,33.6, -  1,"6,582", + 93
3884,102/05/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.8,33.0,21.6,35.7, +  6,"5,590", - 15
3885,102/05/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.4,33.8,24.7,36.7, +  3,"4,924", - 12
3886,102/05/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,48.5,33.7,24.8,34.9, -  5,"4,414", - 10
3887,102/05/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.4,35.5,25.7,38.1, +  9,"3,542", - 20
3888,102/05/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.1,30.9,22.6,32.9, - 14,"3,361", -  5
3889,102/05/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,53.0,31.4,20.5,33.5, +  2,"4,086", + 22
3890,102/05/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,59.9,34.6,22.2,37.2, + 11,"3,864", -  5
3891,102/05/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.3,33.7,23.9,36.6, -  2,"3,281", - 15
3892,102/05/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,53.6,31.7,20.0,33.7, -  8,"3,879", + 18
3893,102/05/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,60.5,33.6,23.6,37.0, + 10,"4,183", +  8
3894,102/05/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,52.6,31.2,20.2,33.3, - 10,"4,692", + 12
3895,102/05/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,48.0,30.4,21.5,32.1, -  4,"5,812", + 24
3896,102/05/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,52.2,29.1,19.7,31.9, -  1,"4,763", - 18
3897,102/05/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.0,31.7,22.2,34.5, +  8,"7,002", + 47
3898,102/05/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,60.7,34.9,23.4,37.8, + 10,"3,638", - 48
3899,102/05/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,53.3,31.0,22.2,33.7, - 11,"3,759", +  3
3900,102/05/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,50.7,30.0,18.4,31.8, -  6,"3,907", +  4
3901,102/05/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,46.6,27.4,16.7,29.1, -  8,"6,779", + 74
3902,102/05/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.1,25.6,16.0,28.4, -  2,"5,157", - 24
3903,102/05/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.7,21.0,12.0,23.1, - 19,"5,261", +  2
3904,102/05/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,43.5,26.8,14.1,27.6, + 19,"3,246", - 38
3905,102/06/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.9,20.6,9.5,21.2, - 23,"4,913", + 51
3906,102/06/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.7,19.6,12.6,21.2,    0,"3,682", - 25
3907,102/06/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.6,23.3,13.7,24.9, + 17,"5,356", + 45
3908,102/06/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,44.2,21.6,13.2,24.5, -  2,"4,558", - 15
3909,102/06/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,43.4,21.4,14.3,24.4, -  0,"4,594", +  1
3910,102/06/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,46.5,26.0,16.4,28.1, + 15,"6,921", + 51
3911,102/06/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,47.5,27.4,14.3,28.8, +  2,"4,901", - 29
3912,102/06/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,41.8,25.1,13.2,26.0, - 10,"3,419", - 30
3913,102/06/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.0,22.9,14.4,24.6, -  5,"4,736", + 39
3914,102/06/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.6,26.5,15.8,30.2, + 23,"3,016", - 36
3915,102/06/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.8,22.4,10.6,23.7, - 22,"6,465", +114
3916,102/06/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,45.6,22.7,10.5,24.8, +  5,"4,921", - 24
3917,102/06/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.1,18.0,8.3,19.9, - 20,"7,093", + 44
3918,102/06/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,46.9,17.4,8.1,21.4, +  8,"6,008", - 15
3919,102/06/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.8,19.8,9.8,21.4,    0,"5,472", -  9
3920,102/06/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.6,17.5,9.6,19.4, -  9,"7,613", + 39
3921,102/06/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.6,15.4,7.3,18.8, -  3,"4,544", - 40
3922,102/06/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,44.7,19.3,9.1,22.3, + 19,"2,625", - 42
3923,102/06/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.1,15.6,8.7,18.3, - 18,"4,684", + 78
3924,102/06/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,42.7,20.2,7.4,22.1, + 21,"2,623", - 44
3925,102/06/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,32.4,14.8,7.2,16.8, - 24,"3,400", + 30
3926,102/06/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,28.4,16.1,7.8,16.9, +  1,"3,070", - 10
3927,102/06/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,29.1,15.8,8.2,17.0, +  1,"3,667", + 19
3928,102/06/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,31.8,15.1,7.5,16.9, -  1,"3,907", +  7
3929,102/07/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,30.3,13.8,8.9,16.1, -  5,"4,758", + 22
3930,102/07/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.8,13.1,8.1,16.5, +  2,"4,010", - 16
3931,102/07/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,32.9,14.1,7.6,16.6, +  1,"3,520", - 12
3932,102/07/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.5,16.6,8.1,18.9, + 14,"3,719", +  6
3933,102/07/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,31.5,13.5,8.1,16.0, - 15,"5,638", + 52
3934,102/07/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.5,15.7,8.9,18.5, + 16,"4,809", - 15
3935,102/07/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.5,15.6,8.1,17.6, -  5,"5,333", + 11
3936,102/07/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,30.5,15.5,8.0,17.0, -  3,"4,460", - 16
3937,102/07/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,31.9,13.8,8.8,16.4, -  4,"4,258", -  5
3938,102/07/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,26.5,13.0,7.8,14.6, - 11,"5,271", + 24
3939,102/07/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,21.2,10.5,6.9,11.9, - 18,"4,020", - 24
3940,102/07/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.6,20.4,9.6,24.1, +103,918, - 77
3941,102/07/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,30.2,12.8,7.3,15.2, - 37,"5,728", +524
3942,102/07/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,42.4,13.8,6.2,18.0, + 18,"3,682", - 36
3943,102/07/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.1,13.2,8.6,16.2, - 10,"3,267", - 11
3944,102/07/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.4,13.8,7.7,17.1, +  6,"4,369", + 34
3945,102/07/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.7,14.8,9.1,18.8, + 10,"4,008", -  8
3946,102/07/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.9,14.2,9.4,17.8, -  5,"5,370", + 34
3947,102/07/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.4,15.2,9.7,17.9, +  1,"4,340", - 19
3948,102/07/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,35.0,13.8,9.0,17.1, -  4,"3,566", - 18
3949,102/07/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,41.6,17.2,10.3,20.7, + 21,"3,144", - 12
3950,102/07/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.0,14.5,9.1,17.3, - 16,"3,536", + 12
3951,102/07/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,31.3,17.9,10.5,19.1, + 10,"3,345", -  5
3952,102/07/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,41.7,19.2,11.4,22.2, + 16,"2,708", - 19
3953,102/07/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.7,17.0,9.9,18.9, - 15,"3,707", + 37
3954,102/07/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.1,16.7,10.1,18.9,    0,"5,192", + 40
3955,102/08/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.2,15.0,9.2,17.5, -  7,"2,787", - 46
3956,102/08/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.2,15.0,9.6,18.1, +  3,"3,503", + 26
3957,102/08/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.2,16.2,11.1,19.4, +  7,"4,153", + 19
3958,102/08/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,24.7,15.6,10.6,16.4, - 15,"3,606", - 13
3959,102/08/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.8,16.0,9.9,18.4, + 12,"6,365", + 77
3960,102/08/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,43.2,19.0,13.8,22.8, + 24,"3,238", - 49
3961,102/08/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,43.9,19.7,12.4,23.1, +  1,"2,019", - 38
3962,102/08/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,41.3,19.2,13.2,22.4, -  3,"2,629", + 30
3963,102/08/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.3,21.0,12.9,23.3, +  4,"3,455", + 31
3964,102/08/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.6,16.1,11.1,19.8, - 15,"4,014", + 16
3965,102/08/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.6,18.3,12.3,21.0, +  6,"5,819", + 45
3966,102/08/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,29.1,17.3,12.3,18.6, - 11,"4,040", - 31
3967,102/08/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,32.4,17.0,11.2,18.9, +  2,"3,603", - 11
3968,102/08/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,35.4,18.1,12.9,20.5, +  8,"4,997", + 39
3969,102/08/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.1,19.0,14.4,22.3, +  9,"4,302", - 14
3970,102/08/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,45.4,22.6,14.2,25.5, + 14,"3,579", - 17
3971,102/08/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.3,19.7,14.7,21.6, - 15,"7,745", +116
3972,102/08/21,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.1,19.1,10.0,21.5, -  0,"4,639", - 40
3973,102/08/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.7,22.5,14.4,26.3, + 22,"2,822", - 39
3974,102/08/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,35.5,21.5,15.9,23.2, - 12,"3,905", + 38
3975,102/08/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,30.2,18.7,14.0,20.0, - 14,"7,006", + 79
3976,102/08/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,32.6,18.1,13.6,20.1, +  1,"5,605", - 20
3977,102/08/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,29.0,18.0,14.2,19.4, -  3,"5,639", +  1
3978,102/08/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.8,19.3,14.0,21.1, +  9,"1,517", - 73
3979,102/08/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.3,23.9,16.4,27.5, + 30,"2,202", + 45
3980,102/09/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.3,23.7,16.4,25.5, -  7,"2,537", + 15
3981,102/09/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,38.2,18.1,12.4,21.0, - 18,"7,889", +211
3982,102/09/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,45.2,21.5,16.1,25.1, + 20,"5,119", - 35
3983,102/09/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.8,21.3,16.7,24.1, -  4,"5,221", +  2
3984,102/09/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,52.6,22.5,16.2,27.3, + 13,"3,755", - 28
3985,102/09/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.1,23.6,15.7,25.2, -  8,"3,524", -  6
3986,102/09/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.6,23.0,18.9,24.5, -  3,"3,819", +  8
3987,102/09/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.3,22.0,15.5,24.2, -  1,"7,563", + 98
3988,102/09/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,35.5,22.4,16.7,23.9, -  1,"4,393", - 42
3989,102/09/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,41.4,24.9,18.6,27.0, + 13,"1,891", - 57
3990,102/09/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.4,22.6,17.6,24.6, -  9,"4,709", +149
3991,102/09/14,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.9,20.9,16.4,23.2, -  6,"3,801", - 19
3992,102/09/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.0,23.3,17.2,25.2, +  9,"3,052", - 20
3993,102/09/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,32.7,25.3,19.8,25.7, +  2,681, - 78
3994,102/09/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,33.8,21.0,16.7,22.7, - 12,"7,031", +932
3995,102/09/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.2,21.8,18.6,24.3, +  7,"5,456", - 22
3996,102/09/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,41.9,21.2,13.1,23.7, -  2,"3,232", - 41
3997,102/09/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,50.6,24.6,18.4,28.6, + 21,"3,014", -  7
3998,102/09/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.7,21.7,17.6,24.5, - 14,"6,598", +119
3999,102/09/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.8,19.8,13.8,22.2, -  9,"4,657", - 29
4000,102/09/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.6,22.4,16.8,24.9, + 12,"4,888", +  5
4001,102/09/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,36.3,21.6,16.9,23.6, -  5,"4,171", - 15
4002,102/09/28,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,35.9,16.9,12.1,19.8, - 16,"5,623", + 35
4003,102/09/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,34.0,19.9,14.4,21.6, +  9,"4,074", - 28
4004,102/10/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,42.0,22.0,15.6,24.7, + 14,"4,796", + 18
4005,102/10/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,39.8,23.0,17.3,25.2, +  2,"4,286", - 11
4006,102/10/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,40.4,22.9,17.4,25.3, +  0,"4,195", -  2
4007,102/10/04,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,46.9,23.5,17.7,27.0, +  7,"4,627", + 10
4008,102/10/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,44.4,24.1,17.1,26.8, -  1,"4,432", -  4
4009,102/10/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,37.3,25.0,14.9,25.4, -  5,"3,205", - 28
4010,102/10/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,43.6,21.9,16.2,25.1, -  1,"4,807", + 50
4011,102/10/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.1,22.7,16.9,26.8, +  7,"3,434", - 29
4012,102/10/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,47.8,28.2,18.6,30.2, + 13,"2,855", - 17
4013,102/10/11,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,46.8,30.0,18.4,31.1, +  3,"3,543", + 24
4014,102/10/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,47.7,24.4,18.1,27.8, - 11,"4,791", + 35
4015,102/10/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,48.1,31.1,19.4,32.2, + 16,"3,862", - 19
4016,102/10/15,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,47.2,23.5,17.4,27.0, - 16,"5,211", + 35
4017,102/10/16,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,56.6,23.5,17.5,28.9, +  7,"5,223", +  0
4018,102/10/17,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.2,31.4,19.8,33.8, + 17,"3,998", - 23
4019,102/10/18,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,62.8,25.0,15.9,30.7, -  9,"5,979", + 50
4020,102/10/19,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,59.7,29.6,19.7,33.6, +  9,"3,528", - 41
4021,102/10/20,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,49.0,24.4,17.5,27.9, - 17,"3,146", - 11
4022,102/10/22,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,58.9,28.6,19.4,32.8, + 18,"5,644", + 79
4023,102/10/23,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.0,25.6,19.3,30.6, -  7,"3,091", - 45
4024,102/10/24,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,73.4,34.7,20.5,39.6, + 29,"2,406", - 22
4025,102/10/25,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,63.1,30.2,21.6,35.1, - 11,"3,336", + 39
4026,102/10/26,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,54.4,30.1,21.6,33.2, -  5,"4,270", + 28
4027,102/10/27,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,47.3,27.1,20.5,29.8, - 10,"3,203", - 25
4028,102/10/29,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,53.2,25.5,18.6,29.7, -  0,"6,477", +102
4029,102/10/30,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,57.3,24.6,17.7,29.8, +  0,"3,875", - 40
4030,102/10/31,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,61.3,33.3,22.9,36.8, + 23,"2,337", - 40
4031,102/11/01,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,60.5,33.2,22.9,36.6, -  1,"3,508", + 50
4032,102/11/02,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,53.3,26.1,17.4,29.8, - 19,"5,444", + 55
4033,102/11/03,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.9,32.8,19.9,34.8, + 17,"3,563", - 35
4034,102/11/05,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,47.0,25.3,19.7,28.5, - 18,"4,714", + 32
4035,102/11/06,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,65.5,30.0,19.0,34.9, + 22,"2,881", - 39
4036,102/11/07,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,63.8,27.6,20.1,33.3, -  5,"3,589", + 25
4037,102/11/08,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,61.4,29.3,22.5,34.3, +  3,"3,747", +  4
4038,102/11/09,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,61.4,28.1,18.6,32.9, -  4,"4,278", + 14
4039,102/11/10,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,51.6,26.2,15.9,29.2, - 11,"3,559", - 17
4040,102/11/12,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,44.2,23.6,14.9,26.0, - 11,"8,147", +129
4041,102/11/13,109 台北一  ,A2 香蕉 芭蕉紅芭蕉 ,55.5,25.7,16.5,29.8, + 15,"3,520", - 57
