日期,市場,平均價格(NTD/kg),成交量(kg),測站氣壓(hPa),相對溼度(%),氣溫(℃),露點溫度(℃),降水量(mm),60分鐘最大降水量(mm),日照時數(hr),颱風,近臺強度,警報發布報數,5日平均溫度(℃),3日平均降水量(mm),5日平均日照時數(hr)
2013-12-29,400 台中市,40.2,20865,904.9,82,10.5,7.5,0.0,0.0,0.3,0,0,0.0,10.76,0.5,1.74
2013-12-30,400 台中市,40.2,20865,905.8,74,12.6,8.2,0.0,0.0,1.1,0,0,0.0,10.4,0.0,1.52
2013-12-31,400 台中市,40.4,38784,905.1,70,14.3,8.8,0.0,0.0,4.8,0,0,0.0,10.92,0.0,2.46
2014-01-01,400 台中市,41.9,27115,904.7,68,14.6,8.6,0.0,0.0,9.7,0,0,0.0,12.26,0.0,4.2
2014-01-02,400 台中市,41.8,17130,904.1,62,16.3,8.9,0.0,0.0,9.7,0,0,0.0,13.66,0.0,5.12
2014-01-03,400 台中市,40.9,9540,902.6,73,17.0,11.9,0.0,0.0,3.5,0,0,0.0,14.96,0.0,5.76
2014-01-04,400 台中市,43.1,10887,902.3,80,14.7,11.2,0.0,0.0,2.6,0,0,0.0,15.38,0.0,6.06
2014-01-05,400 台中市,42.1,17145,903.6,70,13.4,7.9,0.0,0.0,9.0,0,0,0.0,15.2,0.0,6.9
2014-01-06,400 台中市,42.1,17145,904.4,59,14.2,6.2,0.0,0.0,2.4,0,0,0.0,15.12,0.0,5.44
2014-01-07,400 台中市,42.5,17977,904.1,59,15.7,7.6,0.0,0.0,6.2,0,0,0.0,15.0,0.0,4.74
2014-01-08,400 台中市,44.3,19542,904.5,70,16.0,10.4,0.0,0.0,7.1,0,0,0.0,14.8,0.0,5.46
2014-01-09,400 台中市,45.8,12305,906.2,88,13.3,11.3,0.0,0.0,0.6,0,0,0.0,14.52,0.0,5.06
2014-01-10,400 台中市,44.0,13092,908.2,83,13.3,10.3,0.0,0.0,6.3,0,0,0.0,14.5,0.0,4.52
2014-01-11,400 台中市,43.7,20572,908.7,71,14.6,8.9,0.0,0.0,10.1,0,0,0.0,14.58,0.0,6.06
2014-01-12,400 台中市,43.2,9075,907.8,77,13.9,9.6,0.0,0.0,10.1,0,0,0.0,14.22,0.0,6.84
2014-01-13,400 台中市,43.2,9075,905.3,83,13.0,10.0,0.0,0.0,9.3,0,0,0.0,13.62,0.0,7.28
2014-01-14,400 台中市,45.4,56961,904.8,77,13.2,9.0,0.0,0.0,3.3,0,0,0.0,13.6,0.0,7.82
2014-01-15,400 台中市,45.1,26453,906.1,76,11.7,7.6,0.0,0.0,7.1,0,0,0.0,13.28,0.0,7.98
2014-01-16,400 台中市,43.6,20595,907.4,73,11.7,6.9,0.0,0.0,5.5,0,0,0.0,12.7,0.0,7.06
2014-01-17,400 台中市,45.2,12375,906.7,62,13.1,5.8,0.0,0.0,9.6,0,0,0.0,12.54,0.0,6.96
2014-01-18,400 台中市,46.4,15771,908.4,65,11.9,5.3,0.0,0.0,10.2,0,0,0.0,12.32,0.0,7.14
2014-01-19,400 台中市,44.5,13380,908.7,66,10.7,4.4,0.0,0.0,6.9,0,0,0.0,11.82,0.0,7.86
2014-01-20,400 台中市,44.5,13380,907.5,72,11.3,6.0,0.0,0.0,10.0,0,0,0.0,11.74,0.0,8.44
2014-01-21,400 台中市,46.4,23353,905.7,68,11.0,5.2,0.0,0.0,1.2,0,0,0.0,11.6,0.0,7.58
2014-01-22,400 台中市,46.3,15015,906.3,69,10.4,4.9,0.0,0.0,9.7,0,0,0.0,11.06,0.0,7.6
2014-01-23,400 台中市,45.8,13365,906.4,59,9.9,1.9,0.0,0.0,10.2,0,0,0.0,10.66,0.0,7.6
2014-01-24,400 台中市,46.3,14070,904.9,55,11.4,2.6,0.0,0.0,10.2,0,0,0.0,10.8,0.0,8.26
2014-01-25,400 台中市,47.9,15732,904.6,52,13.5,3.9,0.0,0.0,10.0,0,0,0.0,11.24,0.0,8.26
2014-01-26,400 台中市,44.1,18885,904.7,54,14.7,5.2,0.0,0.0,4.7,0,0,0.0,11.98,0.0,8.96
2014-01-27,400 台中市,45.5,7708,905.1,66,14.6,8.0,0.0,0.0,9.7,0,0,0.0,12.82,0.0,8.96
2014-01-28,400 台中市,44.6,38982,905.7,63,14.6,7.3,0.0,0.0,9.7,0,0,0.0,13.76,0.0,8.86
2014-01-29,400 台中市,46.5,24929,905.5,61,15.4,7.6,0.0,0.0,8.7,0,0,0.0,14.56,0.0,8.56
2014-01-30,400 台中市,46.1,29625,905.8,52,16.6,6.5,0.0,0.0,10.2,0,0,0.0,15.18,0.0,8.6
2014-01-31,400 台中市,46.1,29625,905.5,58,16.3,7.6,0.0,0.0,10.1,0,0,0.0,15.5,0.0,9.68
2014-02-01,400 台中市,46.1,29625,903.1,60,16.6,8.3,0.0,0.0,10.5,0,0,0.0,15.9,0.0,9.84
2014-02-02,400 台中市,46.1,29625,899.4,63,19.3,11.6,11.5,6.0,8.0,0,0,0.0,16.84,3.83,9.5
2014-02-03,400 台中市,46.1,29625,898.8,80,19.4,15.6,3.5,2.5,6.6,0,0,0.0,17.64,5.0,9.08
2014-02-04,400 台中市,46.1,29625,900.0,85,17.1,14.5,8.0,3.5,2.1,0,0,0.0,17.74,7.67,7.46
2014-02-05,400 台中市,47.5,58221,900.8,92,15.2,14.0,3.0,1.2,0.0,0,0,0.0,17.52,4.83,5.44
2014-02-06,400 台中市,48.1,15420,899.8,82,18.0,14.9,0.0,0.0,2.7,0,0,0.0,17.8,3.67,3.88
2014-02-07,400 台中市,47.5,29244,898.7,87,16.7,14.6,0.0,0.0,5.4,0,0,0.0,17.28,1.0,3.36
2014-02-08,400 台中市,47.3,28743,898.5,83,15.9,12.9,0.5,0.5,3.5,0,0,0.0,16.58,0.17,2.74
2014-02-09,400 台中市,45.5,15750,898.2,93,13.6,12.6,2.5,1.0,0.0,0,0,0.0,15.88,1.0,2.32
2014-02-10,400 台中市,45.5,15750,900.0,95,10.4,9.6,13.5,5.0,0.1,0,0,0.0,14.92,5.5,2.34
2014-02-11,400 台中市,44.7,15761,900.8,96,8.1,7.5,0.5,0.5,0.0,0,0,0.0,12.94,5.5,1.8
2014-02-12,400 台中市,46.5,19225,901.7,89,11.3,9.5,0.5,0.5,2.3,0,0,0.0,11.86,4.83,1.18
2014-02-13,400 台中市,43.8,38780,902.9,92,12.0,10.8,2.5,0.5,0.3,0,0,0.0,11.08,1.17,0.54
2014-02-14,400 台中市,45.7,22605,903.2,95,10.1,9.4,9.0,3.0,0.2,0,0,0.0,10.38,4.0,0.58
2014-02-15,400 台中市,45.7,22605,904.1,92,10.5,9.2,0.0,0.0,0.0,0,0,0.0,10.4,3.83,0.56
2014-02-16,400 台中市,45.7,22605,905.0,87,13.5,11.2,1.0,1.0,2.9,0,0,0.0,11.48,3.33,1.14
2014-02-17,400 台中市,45.7,22605,905.8,76,16.2,11.8,0.0,0.0,8.1,0,0,0.0,12.46,0.33,2.3
2014-02-18,400 台中市,43.7,44604,903.1,83,16.4,13.4,2.0,1.5,6.4,0,0,0.0,13.34,1.0,3.52
2014-02-19,400 台中市,44.2,12837,902.6,94,10.8,9.9,8.5,2.5,0.0,0,0,0.0,13.48,3.5,3.48
2014-02-20,400 台中市,44.8,20850,906.7,84,9.8,7.1,1.5,1.0,6.2,0,0,0.0,13.34,4.0,4.72
2014-02-21,400 台中市,40.3,12041,907.7,70,10.0,4.8,0.0,0.0,5.9,0,0,0.0,12.64,3.33,5.32
2014-02-22,400 台中市,41.6,16533,908.0,68,12.1,6.1,0.0,0.0,8.4,0,0,0.0,11.82,0.5,5.38
2014-02-23,400 台中市,40.3,11492,907.7,63,14.2,7.1,0.0,0.0,10.8,0,0,0.0,11.38,0.0,6.26
2014-02-24,400 台中市,40.3,11492,906.8,60,14.4,6.6,0.0,0.0,9.9,0,0,0.0,12.1,0.0,8.24
2014-02-25,400 台中市,42.2,25269,906.0,61,16.3,8.7,0.0,0.0,10.0,0,0,0.0,13.4,0.0,9.0
2014-02-26,400 台中市,43.2,18987,906.0,68,16.2,10.4,0.0,0.0,2.5,0,0,0.0,14.64,0.0,8.32
2014-02-27,400 台中市,44.5,16545,906.1,73,17.1,12.1,0.0,0.0,4.7,0,0,0.0,15.64,0.0,7.58
2014-02-28,400 台中市,46.6,34015,904.7,76,17.2,12.8,0.0,0.0,4.2,0,0,0.0,16.24,0.0,6.26
2014-03-01,400 台中市,43.9,25339,902.8,81,16.5,13.1,0.0,0.0,3.0,0,0,0.0,16.66,0.0,4.88
2014-03-02,400 台中市,43.9,20156,901.6,85,16.6,13.9,0.0,0.0,0.9,0,0,0.0,16.72,0.0,3.06
2014-03-03,400 台中市,43.9,20156,903.2,91,14.1,12.7,0.0,0.0,0.2,0,0,0.0,16.3,0.0,2.6
2014-03-04,400 台中市,46.4,21747,904.3,83,16.2,13.1,0.5,0.5,2.3,0,0,0.0,16.12,0.17,2.12
2014-03-05,400 台中市,44.7,15502,904.3,85,15.8,13.2,4.0,2.0,3.6,0,0,0.0,15.84,1.5,2.0
2014-03-06,400 台中市,45.1,14947,904.3,92,13.9,12.6,0.0,0.0,0.3,0,0,0.0,15.32,1.5,1.46
2014-03-07,400 台中市,47.2,13975,905.9,91,13.9,12.3,0.5,0.5,1.5,0,0,0.0,14.78,1.5,1.58
2014-03-08,400 台中市,43.7,15290,904.4,90,14.0,12.5,2.0,1.8,0.0,0,0,0.0,14.76,0.83,1.54
2014-03-09,400 台中市,47.6,15995,904.7,89,14.4,12.6,0.0,0.0,1.0,0,0,0.0,14.4,0.83,1.28
2014-03-10,400 台中市,47.6,15995,907.0,93,12.8,11.6,0.0,0.0,0.3,0,0,0.0,13.8,0.67,0.62
2014-03-11,400 台中市,44.6,20705,907.0,89,13.8,12.0,0.0,0.0,0.6,0,0,0.0,13.78,0.0,0.68
2014-03-12,400 台中市,44.1,16989,902.8,83,16.7,13.7,30.5,27.0,1.1,0,0,0.0,14.34,10.17,0.6
2014-03-13,400 台中市,49.3,29073,903.0,92,15.6,14.4,8.0,4.5,0.1,0,0,0.0,14.66,12.83,0.62
2014-03-14,400 台中市,50.0,30430,906.4,79,14.3,10.6,0.0,0.0,4.8,0,0,0.0,14.64,12.83,1.38
2014-03-15,400 台中市,50.9,25407,907.5,79,14.1,10.4,0.0,0.0,1.9,0,0,0.0,14.9,2.67,1.7
2014-03-16,400 台中市,52.3,27071,907.7,80,15.1,11.7,0.0,0.0,2.0,0,0,0.0,15.16,0.0,1.98
2014-03-17,400 台中市,52.3,27071,906.8,80,16.9,13.3,0.0,0.0,3.9,0,0,0.0,15.2,0.0,2.54
2014-03-18,400 台中市,50.7,24635,905.0,80,18.3,14.7,0.0,0.0,5.0,0,0,0.0,15.74,0.0,3.52
2014-03-19,400 台中市,50.2,21906,902.9,81,19.8,16.3,0.0,0.0,6.1,0,0,0.0,16.84,0.0,3.78
2014-03-20,400 台中市,52.8,15362,902.0,75,19.3,14.5,0.0,0.0,8.4,0,0,0.0,17.88,0.0,5.08
2014-03-21,400 台中市,50.4,11825,903.3,94,12.9,11.9,5.5,2.5,0.0,0,0,0.0,17.44,1.83,4.68
2014-03-22,400 台中市,50.2,8370,905.4,93,12.6,11.6,0.0,0.0,0.0,0,0,0.0,16.58,1.83,3.9
2014-03-23,400 台中市,49.3,13755,907.5,87,13.9,11.7,0.0,0.0,0.3,0,0,0.0,15.7,1.83,2.96
2014-03-24,400 台中市,49.3,13755,906.0,81,15.5,12.2,0.0,0.0,2.2,0,0,0.0,14.84,0.0,2.18
2014-03-25,400 台中市,50.5,21930,903.9,77,17.7,13.5,0.0,0.0,4.0,0,0,0.0,14.52,0.0,1.3
2014-03-26,400 台中市,52.0,18749,903.0,73,20.4,15.3,0.0,0.0,8.2,0,0,0.0,16.02,0.0,2.94
2014-03-27,400 台中市,51.2,16010,903.0,77,19.9,15.6,0.0,0.0,5.9,0,0,0.0,17.48,0.0,4.12
2014-03-28,400 台中市,49.6,18309,902.2,78,21.2,17.0,0.0,0.0,5.6,0,0,0.0,18.94,0.0,5.18
2014-03-29,400 台中市,51.9,26334,901.1,77,21.7,17.5,0.0,0.0,6.5,0,0,0.0,20.18,0.0,6.04
2014-03-30,400 台中市,51.6,29390,901.5,81,20.7,17.1,0.0,0.0,7.4,0,0,0.0,20.78,0.0,6.72
2014-03-31,400 台中市,51.6,29390,900.1,83,18.1,15.0,29.0,21.0,1.0,0,0,0.0,20.32,9.67,5.28
2014-04-01,400 台中市,51.2,59756,899.4,88,18.0,15.9,0.5,0.5,0.8,0,0,0.0,19.94,9.83,4.26
2014-04-02,400 台中市,50.0,28035,901.0,82,17.4,14.2,11.0,7.5,1.1,0,0,0.0,19.18,13.5,3.36
2014-04-03,400 台中市,49.2,17791,902.0,81,16.8,13.5,4.5,4.0,0.0,0,0,0.0,18.2,5.33,2.06
2014-04-04,400 台中市,52.2,20015,902.8,87,16.2,14.0,1.0,1.0,0.0,0,0,0.0,17.3,5.5,0.58
2014-04-05,400 台中市,52.2,20015,904.2,78,17.1,13.2,0.0,0.0,6.6,0,0,0.0,17.1,1.83,1.7
2014-04-06,400 台中市,52.2,20015,905.1,73,17.9,13.0,0.0,0.0,5.4,0,0,0.0,17.08,0.33,2.62
2014-04-07,400 台中市,52.2,20015,904.6,88,15.8,13.8,1.5,1.0,0.1,0,0,0.0,16.76,0.5,2.42
2014-04-08,400 台中市,49.6,67377,903.3,78,19.1,15.1,0.0,0.0,4.5,0,0,0.0,17.22,0.5,3.32
2014-04-09,400 台中市,48.9,27753,902.8,75,20.1,15.4,0.0,0.0,3.8,0,0,0.0,18.0,0.5,4.08
2014-04-10,400 台中市,42.6,20725,903.4,70,20.8,14.9,0.0,0.0,8.8,0,0,0.0,18.74,0.0,4.52
2014-04-11,400 台中市,45.9,14695,902.8,70,20.4,14.7,0.0,0.0,10.0,0,0,0.0,19.24,0.0,5.44
2014-04-12,400 台中市,43.7,22179,901.9,72,21.0,15.5,0.0,0.0,10.3,0,0,0.0,20.28,0.0,7.48
2014-04-13,400 台中市,44.8,42456,902.0,77,21.6,17.0,0.0,0.0,8.8,0,0,0.0,20.78,0.0,8.34
2014-04-14,400 台中市,44.8,42456,903.1,80,20.9,17.1,0.0,0.0,4.9,0,0,0.0,20.94,0.0,8.56
2014-04-15,400 台中市,43.6,70654,903.3,82,19.3,16.1,0.0,0.0,5.1,0,0,0.0,20.64,0.0,7.82
2014-04-16,400 台中市,40.3,25312,902.3,84,18.4,15.5,11.0,9.0,2.1,0,0,0.0,20.24,3.67,6.24
2014-04-17,400 台中市,41.3,16893,901.7,78,19.7,15.7,0.0,0.0,4.8,0,0,0.0,19.98,3.67,5.14
2014-04-18,400 台中市,43.2,9383,902.4,88,19.5,17.4,3.0,2.5,1.1,0,0,0.0,19.56,4.67,3.6
2014-04-19,400 台中市,43.2,15705,901.5,88,19.8,17.7,0.5,0.5,1.3,0,0,0.0,19.34,1.17,2.88
2014-04-20,400 台中市,40.2,14730,901.4,86,20.2,17.6,0.0,0.0,1.5,0,0,0.0,19.52,1.17,2.16
2014-04-21,400 台中市,40.2,14730,902.2,83,21.1,17.9,0.0,0.0,5.0,0,0,0.0,20.06,0.17,2.74
2014-04-22,400 台中市,40.5,53144,902.3,84,20.9,18.0,0.5,0.5,2.6,0,0,0.0,20.3,0.17,2.3
2014-04-23,400 台中市,39.1,26930,901.9,85,20.1,17.5,0.5,0.5,0.7,0,0,0.0,20.42,0.33,2.22
2014-04-24,400 台中市,38.7,21765,901.8,87,20.2,17.8,2.0,1.5,1.2,0,0,0.0,20.5,1.0,2.2
2014-04-25,400 台中市,40.8,19470,902.1,86,20.6,18.1,0.0,0.0,0.4,0,0,0.0,20.58,0.83,1.98
2014-04-26,400 台中市,40.9,23694,902.6,89,19.9,17.9,11.0,6.0,1.0,0,0,0.0,20.34,4.33,1.18
2014-04-27,400 台中市,41.5,21560,902.1,77,21.9,17.8,0.0,0.0,7.2,0,0,0.0,20.54,3.67,2.1
2014-04-28,400 台中市,41.5,21560,901.4,81,20.8,17.3,0.0,0.0,1.8,0,0,0.0,20.68,3.67,2.32
2014-04-29,400 台中市,40.8,63868,901.4,76,19.6,15.2,0.0,0.0,1.0,0,0,0.0,20.56,0.0,2.28
2014-04-30,400 台中市,41.7,46925,900.9,81,18.0,14.6,1.0,1.0,0.1,0,0,0.0,20.04,0.33,2.22
2014-05-01,400 台中市,41.3,18390,902.5,91,17.7,16.2,4.5,1.5,0.0,0,0,0.0,19.6,1.83,2.02
2014-05-02,400 台中市,40.9,17095,904.3,83,19.5,16.4,4.5,3.5,1.4,0,0,0.0,19.12,3.33,0.86
2014-05-03,400 台中市,40.0,21375,904.0,85,19.5,16.9,42.0,31.5,0.3,0,0,0.0,18.86,17.0,0.56
2014-05-04,400 台中市,40.2,22747,902.2,86,20.3,17.9,7.0,5.0,1.1,0,0,0.0,19.0,17.83,0.58
2014-05-05,400 台中市,40.2,22747,901.8,89,19.9,18.0,28.0,15.0,0.6,0,0,0.0,19.38,25.67,0.68
2014-05-06,400 台中市,39.9,41575,903.5,92,17.2,16.0,33.5,6.5,0.0,0,0,0.0,19.28,22.83,0.68
2014-05-07,400 台中市,40.7,15716,902.4,91,17.4,16.0,33.0,12.0,0.1,0,0,0.0,18.86,31.5,0.42
2014-05-08,400 台中市,40.5,22710,901.3,83,20.1,17.0,1.5,1.5,2.0,0,0,0.0,18.98,22.67,0.76
2014-05-09,400 台中市,41.4,18030,901.0,88,19.3,17.2,4.5,2.0,0.0,0,0,0.0,18.78,13.0,0.54
2014-05-10,400 台中市,40.9,23810,901.2,78,20.2,16.3,4.5,2.0,2.1,0,0,0.0,18.84,3.5,0.84
2014-05-11,400 台中市,41.5,24287,901.5,73,22.1,17.0,17.5,17.5,1.7,0,0,0.0,19.82,8.83,1.18
2014-05-12,400 台中市,41.5,24287,901.6,80,21.7,18.0,80.5,47.5,2.5,0,0,0.0,20.68,34.17,1.66
2014-05-13,400 台中市,41.4,58471,900.4,83,21.0,17.9,10.0,4.5,1.0,0,0,0.0,20.86,36.0,1.46
2014-05-14,400 台中市,41.8,26507,898.5,78,22.5,18.4,0.0,0.0,5.3,0,0,0.0,21.5,30.17,2.52
2014-05-15,400 台中市,41.4,17113,898.2,86,21.4,18.9,23.0,17.5,0.2,0,0,0.0,21.74,11.0,2.14
2014-05-16,400 台中市,40.9,16010,900.7,87,21.5,19.3,64.5,36.0,1.9,0,0,0.0,21.62,29.17,2.18
2014-05-17,400 台中市,41.1,17310,901.2,83,22.5,19.4,0.0,0.0,4.2,0,0,0.0,21.78,29.17,2.52
2014-05-18,400 台中市,41.0,23823,900.8,90,21.0,19.2,57.0,29.0,0.1,0,0,0.0,21.78,40.5,2.34
2014-05-19,400 台中市,41.0,23823,900.3,93,20.7,19.5,60.5,27.5,1.3,0,0,0.0,21.42,39.17,1.54
2014-05-20,400 台中市,42.0,36645,898.9,91,20.2,18.7,170.7,46.5,0.1,0,0,0.0,21.18,96.07,1.52
2014-05-21,400 台中市,40.7,20763,899.0,90,21.0,19.2,2.5,1.5,0.2,0,0,0.0,21.08,77.9,1.18
2014-05-22,400 台中市,40.7,16380,899.4,83,22.1,19.0,0.0,0.0,1.4,0,0,0.0,21.0,57.73,0.62
2014-05-23,400 台中市,38.1,21140,901.9,85,21.1,18.3,3.0,1.0,0.6,0,0,0.0,21.02,1.83,0.72
2014-05-24,400 台中市,40.1,21951,903.0,77,22.6,18.2,5.5,4.5,1.8,0,0,0.0,21.4,2.83,0.82
2014-05-25,400 台中市,41.8,21913,902.5,84,22.1,19.2,14.0,11.5,0.8,0,0,0.0,21.78,7.5,0.96
2014-05-26,400 台中市,41.8,21913,900.7,84,22.7,19.9,19.0,17.5,4.9,0,0,0.0,22.12,12.83,1.9
2014-05-27,400 台中市,40.6,57342,898.7,90,22.0,20.2,2.0,2.0,0.3,0,0,0.0,22.1,11.67,1.68
2014-05-28,400 台中市,41.0,32723,898.6,88,22.9,20.7,0.0,0.0,1.6,0,0,0.0,22.46,7.0,1.88
2014-05-29,400 台中市,41.8,31681,899.1,90,22.2,20.4,22.0,17.0,0.7,0,0,0.0,22.38,8.0,1.66
2014-05-30,400 台中市,41.0,28235,899.5,89,21.8,19.9,3.0,3.0,2.7,0,0,0.0,22.32,8.33,2.04
2014-05-31,400 台中市,39.5,23955,899.9,85,23.2,20.4,0.5,0.5,6.4,0,0,0.0,22.42,8.5,2.34
2014-06-01,400 台中市,39.9,16915,899.0,84,23.5,20.7,0.0,0.0,6.8,0,0,0.0,22.72,1.17,3.64
2014-06-02,400 台中市,37.2,27936,897.4,83,23.7,20.5,0.0,0.0,5.0,0,0,0.0,22.88,0.17,4.32
2014-06-03,400 台中市,37.2,27936,895.7,91,20.9,19.4,17.5,5.5,0.0,0,0,0.0,22.62,5.83,4.18
2014-06-04,400 台中市,37.2,27936,895.6,87,22.7,20.5,0.0,0.0,3.5,0,0,0.0,22.8,5.83,4.34
2014-06-05,400 台中市,34.9,45208,896.0,88,22.3,20.1,22.0,21.0,2.7,0,0,0.0,22.62,13.17,3.6
2014-06-06,400 台中市,33.7,23915,896.1,90,21.6,19.9,57.5,19.5,0.8,0,0,0.0,22.24,26.5,2.4
2014-06-07,400 台中市,32.6,25969,894.7,87,22.4,19.9,32.5,31.0,2.2,0,0,0.0,21.98,37.33,1.84
2014-06-08,400 台中市,28.9,28217,893.3,91,21.8,20.2,21.5,19.0,0.7,0,0,0.0,22.16,37.17,1.98
2014-06-09,400 台中市,28.9,28217,892.1,89,22.9,20.9,12.0,12.0,5.1,0,0,0.0,22.2,22.0,2.3
2014-06-10,400 台中市,27.2,57838,890.9,87,23.5,21.2,0.0,0.0,6.4,0,0,0.0,22.44,11.17,3.04
2014-06-11,400 台中市,26.8,36011,891.7,90,23.5,21.7,0.0,0.0,2.2,0,0,0.0,22.82,4.0,3.32
2014-06-12,400 台中市,26.7,32856,892.9,86,24.2,21.5,0.0,0.0,5.1,1,1,7.0,23.18,0.0,3.9
2014-06-13,400 台中市,27.7,26030,895.2,90,22.3,20.7,42.5,20.5,0.5,1,1,7.0,23.28,14.17,3.86
2014-06-14,400 台中市,24.6,23223,896.2,88,22.4,20.2,1.0,1.0,0.0,1,1,7.0,23.18,14.5,2.84
2014-06-15,400 台中市,26.3,21309,896.4,89,22.6,20.6,10.0,9.5,1.1,1,1,7.0,23.0,17.83,1.78
2014-06-16,400 台中市,26.3,21309,896.2,87,23.7,21.3,0.0,0.0,5.5,1,1,7.0,23.04,3.67,2.44
2014-06-17,400 台中市,24.4,47907,897.8,90,23.4,21.7,1.0,1.0,2.1,0,0,0.0,22.88,3.67,1.84
2014-06-18,400 台中市,25.9,27297,897.7,89,23.5,21.6,6.0,6.0,3.4,0,0,0.0,23.12,2.33,2.42
2014-06-19,400 台中市,24.0,24177,897.0,88,23.8,21.6,1.0,1.0,6.1,0,0,0.0,23.4,2.67,3.64
2014-06-20,400 台中市,21.3,17762,897.0,92,22.6,21.1,38.0,37.5,1.9,0,0,0.0,23.4,15.0,3.8
2014-06-21,400 台中市,22.5,16890,897.4,89,23.6,21.6,0.0,0.0,3.0,0,0,0.0,23.38,13.0,3.3
2014-06-22,400 台中市,21.6,16046,898.2,91,23.5,21.9,9.0,8.5,3.4,0,0,0.0,23.4,15.67,3.56
2014-06-23,400 台中市,21.6,16046,897.9,93,22.9,21.7,21.0,12.0,1.0,0,0,0.0,23.28,10.0,3.08
2014-06-24,400 台中市,22.8,42170,898.1,94,22.2,21.1,22.0,15.5,0.9,0,0,0.0,22.96,17.33,2.04
2014-06-25,400 台中市,20.6,31160,899.3,93,22.6,21.4,2.0,1.0,1.6,0,0,0.0,22.96,15.0,1.98
2014-06-26,400 台中市,20.9,31128,899.5,89,22.6,20.7,13.0,10.0,2.1,0,0,0.0,22.76,12.33,1.8
2014-06-27,400 台中市,21.8,40601,898.4,86,23.9,21.3,0.0,0.0,3.9,0,0,0.0,22.84,5.0,1.9
2014-06-28,400 台中市,21.7,19443,897.2,87,24.0,21.6,1.0,1.0,1.6,0,0,0.0,23.06,4.67,2.02
2014-06-29,400 台中市,21.1,26774,898.7,92,22.9,21.5,129.0,71.0,0.9,0,0,0.0,23.2,43.33,2.02
2014-06-30,400 台中市,21.1,26774,901.1,87,23.4,21.1,19.0,18.5,5.3,0,0,0.0,23.36,49.67,2.76
2014-07-01,400 台中市,21.4,53708,901.6,84,24.1,21.3,22.0,22.0,4.2,0,0,0.0,23.66,56.67,3.18
2014-07-02,400 台中市,19.1,25589,899.6,85,23.8,21.0,1.0,1.0,6.7,0,0,0.0,23.64,14.0,3.74
2014-07-03,400 台中市,16.7,32335,897.0,85,24.7,21.8,0.0,0.0,7.8,0,0,0.0,23.78,7.67,4.98
2014-07-04,400 台中市,16.5,20103,896.9,88,24.3,22.1,3.0,2.0,3.2,0,0,0.0,24.06,1.33,5.44
2014-07-05,400 台中市,13.4,21719,896.9,84,24.8,21.9,0.0,0.0,4.4,0,0,0.0,24.34,1.0,5.26
2014-07-06,400 台中市,15.4,27586,896.2,82,25.6,22.2,0.0,0.0,6.6,0,0,0.0,24.64,1.0,5.74
2014-07-07,400 台中市,15.4,27586,892.5,83,25.3,22.2,0.0,0.0,9.1,0,0,0.0,24.94,0.0,6.22
2014-07-08,400 台中市,13.9,43646,890.5,89,23.5,21.6,0.0,0.0,3.3,0,0,0.0,24.7,0.0,5.32
2014-07-09,400 台中市,14.9,25224,895.9,83,24.8,21.6,0.0,0.0,7.2,0,0,0.0,24.8,0.0,6.12
2014-07-10,400 台中市,16.7,55786,897.5,90,24.1,22.3,1.5,1.5,0.8,0,0,0.0,24.66,0.5,5.4
2014-07-11,400 台中市,16.3,39321,898.9,92,23.8,22.3,32.0,13.0,1.5,0,0,0.0,24.3,11.17,4.38
2014-07-12,400 台中市,15.8,19460,900.3,88,24.4,22.2,0.0,0.0,4.5,0,0,0.0,24.12,11.17,3.46
2014-07-13,400 台中市,15.4,25967,901.2,84,24.5,21.5,0.0,0.0,4.3,0,0,0.0,24.32,10.67,3.66
2014-07-14,400 台中市,15.4,25967,901.8,84,25.1,22.1,0.0,0.0,7.7,0,0,0.0,24.38,0.0,3.76
2014-07-15,400 台中市,15.5,52705,902.0,85,24.2,21.4,4.0,3.5,4.0,0,0,0.0,24.4,1.33,4.4
2014-07-16,400 台中市,15.0,31230,900.0,85,24.1,21.3,0.0,0.0,4.8,0,0,0.0,24.46,1.33,5.06
2014-07-17,400 台中市,14.5,29894,898.8,79,24.5,20.5,5.0,5.0,4.3,0,0,0.0,24.48,3.0,5.02
2014-07-18,400 台中市,14.5,23706,900.3,83,23.8,20.7,19.5,17.3,5.6,0,0,0.0,24.34,8.17,5.28
2014-07-19,400 台中市,12.5,21134,900.7,89,23.2,21.3,0.0,0.0,2.4,1,2,19.0,23.96,8.17,4.22
2014-07-20,400 台中市,13.5,28958,898.9,89,23.8,21.7,0.0,0.0,3.2,1,2,19.0,23.88,6.5,4.06
2014-07-21,400 台中市,13.5,28958,895.8,82,24.2,20.9,0.0,0.0,4.9,1,2,19.0,23.9,0.0,4.08
2014-07-22,400 台中市,15.1,35991,889.0,89,23.0,21.0,9.0,5.0,0.3,1,2,19.0,23.6,3.0,3.28
2014-07-23,400 台中市,16.2,22525,885.9,93,20.7,19.4,231.5,29.0,0.0,1,2,19.0,22.98,80.17,2.16
2014-07-24,400 台中市,16.6,22535,895.7,83,23.3,20.2,0.5,0.5,1.8,0,0,0.0,23.0,80.33,2.04
2014-07-25,400 台中市,17.3,27833,899.5,88,22.9,20.7,35.0,30.5,4.0,0,0,0.0,22.82,89.0,2.2
