日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
2018-10-27,600 嘉義市,A1 香蕉,38.0,32.0,22.0,32.0,1800
2018-10-28,600 嘉義市,A1 香蕉,37.0,30.0,20.0,30.0,1500
2018-10-29,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1800
2018-10-30,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1600
2018-10-31,600 嘉義市,A1 香蕉,40.0,34.0,22.0,34.0,1700
2018-11-01,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1600
2018-11-02,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1500
2018-11-03,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1600
2018-11-04,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1600
2018-11-05,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,1600
2018-11-06,600 嘉義市,A1 香蕉,43.0,35.0,23.0,35.0,1700
2018-11-07,600 嘉義市,A1 香蕉,43.0,35.0,23.0,35.0,1800
2018-11-08,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1500
2018-11-10,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1600
2018-11-11,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1500
2018-11-12,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1700
2018-11-13,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1600
2018-11-14,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1700
2018-11-15,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1800
2018-11-16,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1800
2018-11-17,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1700
2018-11-18,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,1500
2018-11-19,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,2000
2018-11-20,600 嘉義市,A1 香蕉,43.0,36.0,23.0,36.0,2300
2018-11-21,600 嘉義市,A1 香蕉,43.0,37.0,23.0,37.0,2200
2018-11-22,600 嘉義市,A1 香蕉,43.0,33.0,23.0,33.0,1500
2018-11-24,600 嘉義市,A1 香蕉,43.0,33.0,23.0,33.0,1700
2018-11-25,600 嘉義市,A1 香蕉,43.0,33.0,23.0,33.0,1800
2018-11-26,600 嘉義市,A1 香蕉,43.0,34.0,23.0,34.0,2000
2018-11-27,600 嘉義市,A1 香蕉,43.0,34.0,23.0,34.0,2200
2018-11-28,600 嘉義市,A1 香蕉,43.0,33.0,23.0,33.0,2500
2018-11-29,600 嘉義市,A1 香蕉,43.0,33.0,23.0,33.0,2500
2018-11-30,600 嘉義市,A1 香蕉,42.0,32.0,22.0,32.0,3000
2018-12-01,600 嘉義市,A1 香蕉,42.0,32.0,22.0,32.0,3000
2018-12-02,600 嘉義市,A1 香蕉,40.0,31.0,22.0,31.0,2400
2018-12-03,600 嘉義市,A1 香蕉,40.0,31.0,22.0,31.0,3200
2018-12-04,600 嘉義市,A1 香蕉,40.0,32.0,22.0,32.0,3300
2018-12-05,600 嘉義市,A1 香蕉,40.0,32.0,22.0,32.0,3400
2018-12-06,600 嘉義市,A1 香蕉,40.0,32.0,22.0,32.0,3300
2018-12-07,600 嘉義市,A1 香蕉,40.0,32.0,22.0,32.0,3000
2018-12-09,600 嘉義市,A1 香蕉,40.0,31.0,22.0,31.0,2800
2018-12-10,600 嘉義市,A1 香蕉,40.0,32.0,22.0,32.0,1200
2018-12-11,600 嘉義市,A1 香蕉,40.0,32.0,22.0,32.0,1200
2018-12-12,600 嘉義市,A1 香蕉,40.0,31.0,22.0,31.0,1400
2018-12-13,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,1500
2018-12-14,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,1600
2018-12-15,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,1600
2018-12-16,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,1400
2018-12-17,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,1800
2018-12-18,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,1600
2018-12-19,600 嘉義市,A1 香蕉,40.0,30.0,22.0,30.0,2000
2018-12-20,600 嘉義市,A1 香蕉,37.0,28.0,21.0,28.0,2300
2018-12-21,600 嘉義市,A1 香蕉,37.0,28.0,21.0,28.0,2000
2018-12-23,600 嘉義市,A1 香蕉,37.0,28.0,21.0,28.0,2200
2018-12-24,600 嘉義市,A1 香蕉,36.0,28.0,21.0,28.0,2000
2018-12-25,600 嘉義市,A1 香蕉,36.0,28.0,21.0,28.0,2000
2018-12-26,600 嘉義市,A1 香蕉,34.0,27.0,20.0,27.0,2100
2018-12-27,600 嘉義市,A1 香蕉,34.0,27.0,19.0,27.0,2500
2018-12-28,600 嘉義市,A1 香蕉,34.0,26.0,18.0,26.0,2300
2018-12-29,600 嘉義市,A1 香蕉,34.0,27.0,18.0,27.0,2400
2018-12-30,600 嘉義市,A1 香蕉,34.0,26.0,18.0,26.0,2000
2018-12-31,600 嘉義市,A1 香蕉,34.0,26.0,18.0,26.0,2500
2019-01-01,600 嘉義市,A1 香蕉,34.0,26.0,18.0,26.0,2400
2019-01-02,600 嘉義市,A1 香蕉,34.0,26.0,19.0,26.0,2600
2019-01-03,600 嘉義市,A1 香蕉,34.0,26.0,19.0,26.0,2500
2019-01-04,600 嘉義市,A1 香蕉,33.0,26.0,19.0,26.0,2800
2019-01-05,600 嘉義市,A1 香蕉,33.0,26.0,18.0,26.0,3000
2019-01-06,600 嘉義市,A1 香蕉,33.0,26.0,19.0,26.0,2600
2019-01-08,600 嘉義市,A1 香蕉,33.0,26.0,19.0,26.0,2800
2019-01-09,600 嘉義市,A1 香蕉,33.0,26.0,16.0,26.0,3000
2019-01-10,600 嘉義市,A1 香蕉,33.0,26.0,16.0,26.0,3000
2019-01-11,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2800
2019-01-12,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3000
2019-01-13,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3200
2019-01-14,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2500
2019-01-15,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2600
2019-01-16,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2700
2019-01-17,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3000
2019-01-18,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3500
2019-01-19,600 嘉義市,A1 香蕉,34.0,27.0,15.0,27.0,3000
2019-01-20,600 嘉義市,A1 香蕉,39.0,27.0,15.0,27.0,2500
2019-01-22,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,3000
2019-01-23,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2000
2019-01-24,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2300
2019-01-25,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2800
2019-01-26,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,3000
2019-01-27,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2500
2019-01-28,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2800
2019-01-29,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2500
2019-01-30,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,3000
2019-01-31,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,3200
2019-02-01,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,3500
2019-02-02,600 嘉義市,A1 香蕉,33.0,27.0,15.0,27.0,2800
2019-02-03,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,4000
2019-02-04,600 嘉義市,A1 香蕉,32.0,25.0,15.0,25.0,800
2019-02-10,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3000
2019-02-11,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2700
2019-02-12,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2800
2019-02-13,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2500
2019-02-14,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2000
2019-02-15,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2500
2019-02-16,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3000
2019-02-17,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3600
2019-02-18,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3100
2019-02-19,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,2500
2019-02-21,600 嘉義市,A1 香蕉,32.0,25.0,15.0,25.0,2000
2019-02-22,600 嘉義市,A1 香蕉,30.0,24.0,14.0,24.0,2500
2019-02-23,600 嘉義市,A1 香蕉,28.0,20.0,13.0,20.0,3000
2019-02-24,600 嘉義市,A1 香蕉,30.0,24.0,14.0,24.0,2500
2019-02-25,600 嘉義市,A1 香蕉,29.0,22.0,14.0,22.0,3000
2019-02-26,600 嘉義市,A1 香蕉,27.0,21.0,14.0,21.0,2800
2019-02-27,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3500
2019-02-28,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3200
2019-03-01,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3300
2019-03-02,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3500
2019-03-03,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3000
2019-03-04,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3500
2019-03-05,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,3000
2019-03-06,600 嘉義市,A1 香蕉,27.0,21.0,13.0,21.0,2800
2019-03-07,600 嘉義市,A1 香蕉,27.0,20.0,13.0,20.0,3000
2019-03-09,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,2800
2019-03-10,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,2600
2019-03-11,600 嘉義市,A1 香蕉,26.0,20.0,13.0,20.0,2900
2019-03-12,600 嘉義市,A1 香蕉,28.0,23.0,15.0,23.0,3000
2019-03-13,600 嘉義市,A1 香蕉,30.0,23.0,15.0,23.0,2800
2019-03-14,600 嘉義市,A1 香蕉,30.0,23.0,15.0,23.0,2500
2019-03-15,600 嘉義市,A1 香蕉,30.0,23.0,15.0,23.0,2800
2019-03-16,600 嘉義市,A1 香蕉,28.0,23.0,15.0,23.0,3000
2019-03-17,600 嘉義市,A1 香蕉,31.0,24.0,15.0,24.0,2400
2019-03-18,600 嘉義市,A1 香蕉,32.0,25.0,15.0,25.0,2500
2019-03-19,600 嘉義市,A1 香蕉,32.0,26.0,15.0,26.0,2800
2019-03-20,600 嘉義市,A1 香蕉,33.0,26.0,15.0,26.0,3000
2019-03-21,600 嘉義市,A1 香蕉,33.0,26.0,17.0,26.0,2800
2019-03-23,600 嘉義市,A1 香蕉,33.0,26.0,18.0,26.0,2600
2019-03-24,600 嘉義市,A1 香蕉,34.0,27.0,18.0,27.0,2500
2019-03-25,600 嘉義市,A1 香蕉,34.0,27.0,18.0,27.0,2800
2019-03-26,600 嘉義市,A1 香蕉,36.0,30.0,20.0,30.0,2600
2019-03-27,600 嘉義市,A1 香蕉,40.0,31.0,25.0,31.0,2500
2019-03-28,600 嘉義市,A1 香蕉,40.0,32.0,25.0,32.0,2400
2019-03-29,600 嘉義市,A1 香蕉,42.0,33.0,25.0,33.0,2400
2019-03-30,600 嘉義市,A1 香蕉,42.0,33.0,25.0,33.0,2400
2019-03-31,600 嘉義市,A1 香蕉,42.0,33.0,25.0,33.0,2000
2019-04-01,600 嘉義市,A1 香蕉,40.0,26.0,15.0,26.0,3000
2019-04-02,600 嘉義市,A1 香蕉,42.0,33.0,25.0,33.0,3000
2019-04-03,600 嘉義市,A1 香蕉,42.0,33.0,25.0,33.0,3000
2019-04-04,600 嘉義市,A1 香蕉,41.0,33.0,25.0,33.0,2500
2019-04-07,600 嘉義市,A1 香蕉,40.0,33.0,24.0,33.0,3000
2019-04-08,600 嘉義市,A1 香蕉,42.0,33.0,25.0,33.0,2800
2019-04-09,600 嘉義市,A1 香蕉,38.0,32.0,25.0,32.0,3100
2019-04-10,600 嘉義市,A1 香蕉,38.0,32.0,25.0,32.0,3200
2019-04-11,600 嘉義市,A1 香蕉,37.0,30.0,25.0,30.0,2800
2019-04-12,600 嘉義市,A1 香蕉,36.0,30.0,25.0,30.0,3000
2019-04-13,600 嘉義市,A1 香蕉,45.0,28.0,25.0,28.0,2000
2019-04-14,600 嘉義市,A1 香蕉,34.0,28.0,25.0,28.0,2800
2019-04-15,600 嘉義市,A1 香蕉,34.0,28.0,25.0,28.0,3000
2019-04-16,600 嘉義市,A1 香蕉,34.0,30.0,24.0,30.0,3500
2019-04-17,600 嘉義市,A1 香蕉,34.0,30.0,24.0,30.0,3800
2019-04-18,600 嘉義市,A1 香蕉,33.0,28.0,24.0,28.0,3500
2019-04-19,600 嘉義市,A1 香蕉,34.0,29.0,24.0,29.0,2500
2019-04-21,600 嘉義市,A1 香蕉,34.0,29.0,24.0,29.0,2000
2019-04-22,600 嘉義市,A1 香蕉,34.0,28.0,24.0,28.0,3500
2019-04-23,600 嘉義市,A1 香蕉,34.0,28.0,24.0,28.0,3600
2019-04-24,600 嘉義市,A1 香蕉,34.0,29.0,23.0,29.0,3000
2019-04-25,600 嘉義市,A1 香蕉,34.0,29.0,23.0,29.0,3000
2019-04-26,600 嘉義市,A1 香蕉,34.0,29.0,24.0,29.0,3200
2019-04-27,600 嘉義市,A1 香蕉,33.0,29.0,23.0,29.0,3000
2019-04-28,600 嘉義市,A1 香蕉,33.0,29.0,23.0,29.0,2500
2019-04-29,600 嘉義市,A1 香蕉,31.0,28.0,23.0,28.0,2500
2019-04-30,600 嘉義市,A1 香蕉,31.0,28.0,23.0,28.0,3000
2019-05-01,600 嘉義市,A1 香蕉,31.0,28.0,24.0,28.0,3000
2019-05-02,600 嘉義市,A1 香蕉,31.0,28.0,24.0,28.0,3600
2019-05-03,600 嘉義市,A1 香蕉,31.0,28.0,24.0,28.0,3200
2019-05-04,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-05,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,2000
2019-05-07,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-08,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-09,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-10,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-11,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-12,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,2000
2019-05-13,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-14,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-15,600 嘉義市,A1 香蕉,33.0,26.0,20.0,26.0,3000
2019-05-16,600 嘉義市,A1 香蕉,36.0,33.0,26.0,33.0,3200
2019-05-17,600 嘉義市,A1 香蕉,36.0,30.0,26.0,30.0,3500
2019-05-18,600 嘉義市,A1 香蕉,36.0,30.0,26.0,30.0,3500
2019-05-19,600 嘉義市,A1 香蕉,36.0,30.0,26.0,30.0,2500
2019-05-21,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2600
2019-05-22,600 嘉義市,A1 香蕉,40.0,32.0,25.0,32.0,2500
2019-05-23,600 嘉義市,A1 香蕉,40.0,32.0,25.0,32.0,2500
2019-05-24,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-05-25,600 嘉義市,A1 香蕉,40.0,32.0,25.0,32.0,3500
2019-05-26,600 嘉義市,A1 香蕉,40.0,32.0,25.0,32.0,2800
2019-05-27,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3300
2019-05-28,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-05-29,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2800
2019-05-30,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-05-31,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3500
2019-06-01,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3500
2019-06-02,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2800
2019-06-03,600 嘉義市,A1 香蕉,40.0,32.0,25.0,32.0,2500
2019-06-04,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2500
2019-06-05,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-06-06,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2800
2019-06-09,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,1600
2019-06-10,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2800
2019-06-11,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-06-12,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,2800
2019-06-13,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-06-14,600 嘉義市,A1 香蕉,40.0,33.0,26.0,33.0,3200
2019-06-15,600 嘉義市,A1 香蕉,40.0,33.0,26.0,33.0,3600
2019-06-16,600 嘉義市,A1 香蕉,40.0,33.0,26.0,33.0,3300
2019-06-17,600 嘉義市,A1 香蕉,40.0,33.0,26.0,33.0,3000
2019-06-19,600 嘉義市,A1 香蕉,40.0,33.0,26.0,33.0,2800
2019-06-20,600 嘉義市,A1 香蕉,40.0,33.0,25.0,33.0,3000
2019-06-21,600 嘉義市,A1 香蕉,36.0,33.0,23.0,33.0,2800
2019-06-22,600 嘉義市,A1 香蕉,36.0,30.0,23.0,30.0,3000
2019-06-23,600 嘉義市,A1 香蕉,35.0,30.0,23.0,30.0,2500
2019-06-24,600 嘉義市,A1 香蕉,33.0,27.0,19.0,27.0,3000
2019-06-25,600 嘉義市,A1 香蕉,33.0,27.0,19.0,27.0,3100
2019-06-26,600 嘉義市,A1 香蕉,33.0,27.0,19.0,27.0,3000
2019-06-27,600 嘉義市,A1 香蕉,33.0,25.0,19.0,25.0,3200
2019-06-28,600 嘉義市,A1 香蕉,33.0,23.0,18.0,23.0,3100
2019-06-29,600 嘉義市,A1 香蕉,33.0,23.0,18.0,23.0,2800
2019-06-30,600 嘉義市,A1 香蕉,33.0,23.0,18.0,23.0,2600
2019-07-01,600 嘉義市,A1 香蕉,33.0,24.0,19.0,24.0,3200
2019-07-02,600 嘉義市,A1 香蕉,33.0,22.0,18.0,22.0,3200
2019-07-03,600 嘉義市,A1 香蕉,32.0,20.0,18.0,20.0,2600
2019-07-05,600 嘉義市,A1 香蕉,32.0,20.0,17.0,20.0,2500
2019-07-06,600 嘉義市,A1 香蕉,32.0,20.0,17.0,20.0,2800
2019-07-07,600 嘉義市,A1 香蕉,32.0,20.0,17.0,20.0,2600
2019-07-08,600 嘉義市,A1 香蕉,32.0,20.0,17.0,20.0,3500
2019-07-09,600 嘉義市,A1 香蕉,32.0,20.0,17.0,20.0,3200
2019-07-10,600 嘉義市,A1 香蕉,30.0,20.0,17.0,20.0,3000
2019-07-11,600 嘉義市,A1 香蕉,30.0,20.0,17.0,20.0,3200
2019-07-12,600 嘉義市,A1 香蕉,30.0,20.0,17.0,20.0,3300
2019-07-13,600 嘉義市,A1 香蕉,30.0,20.0,17.0,20.0,3000
2019-07-14,600 嘉義市,A1 香蕉,30.0,20.0,17.0,20.0,2600
2019-07-15,600 嘉義市,A1 香蕉,32.0,22.0,17.0,22.0,3200
2019-07-16,600 嘉義市,A1 香蕉,32.0,22.0,17.0,22.0,3600
2019-07-17,600 嘉義市,A1 香蕉,32.0,22.0,17.0,22.0,3000
2019-07-19,600 嘉義市,A1 香蕉,32.0,22.0,17.0,22.0,3200
2019-07-20,600 嘉義市,A1 香蕉,32.0,23.0,16.0,23.0,3500
2019-07-21,600 嘉義市,A1 香蕉,32.0,23.0,17.0,23.0,3000
2019-07-22,600 嘉義市,A1 香蕉,32.0,23.0,16.0,23.0,3600
2019-07-23,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3000
2019-07-24,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3200
2019-07-25,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3500
2019-07-26,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3600
2019-07-27,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3200
2019-07-28,600 嘉義市,A1 香蕉,30.0,18.0,15.0,18.0,3200
2019-07-29,600 嘉義市,A1 香蕉,30.0,18.0,15.0,18.0,3800
2019-07-30,600 嘉義市,A1 香蕉,30.0,20.0,16.0,20.0,3600
2019-07-31,600 嘉義市,A1 香蕉,30.0,20.0,16.0,20.0,3500
2019-08-01,600 嘉義市,A1 香蕉,30.0,20.0,16.0,20.0,3200
2019-08-03,600 嘉義市,A1 香蕉,30.0,20.0,16.0,20.0,3200
2019-08-04,600 嘉義市,A1 香蕉,28.0,18.0,16.0,18.0,2000
2019-08-05,600 嘉義市,A1 香蕉,29.0,19.0,16.0,19.0,2800
2019-08-06,600 嘉義市,A1 香蕉,28.0,18.0,16.0,18.0,3200
2019-08-07,600 嘉義市,A1 香蕉,28.0,19.0,16.0,19.0,3300
2019-08-08,600 嘉義市,A1 香蕉,30.0,19.0,16.0,19.0,3200
2019-08-09,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3200
2019-08-10,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3000
2019-08-11,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,2500
2019-08-12,600 嘉義市,A1 香蕉,33.0,21.0,15.0,21.0,3500
2019-08-13,600 嘉義市,A1 香蕉,33.0,22.0,15.0,22.0,3600
2019-08-14,600 嘉義市,A1 香蕉,34.0,23.0,16.0,23.0,3700
2019-08-15,600 嘉義市,A1 香蕉,33.0,22.0,15.0,22.0,3200
2019-08-17,600 嘉義市,A1 香蕉,34.0,22.0,16.0,22.0,3000
2019-08-18,600 嘉義市,A1 香蕉,34.0,21.0,16.0,21.0,2800
2019-08-19,600 嘉義市,A1 香蕉,34.0,23.0,16.0,23.0,3000
2019-08-20,600 嘉義市,A1 香蕉,35.0,23.0,18.0,23.0,3100
2019-08-21,600 嘉義市,A1 香蕉,38.0,30.0,20.0,30.0,3000
2019-08-22,600 嘉義市,A1 香蕉,40.0,30.0,20.0,30.0,3200
2019-08-23,600 嘉義市,A1 香蕉,40.0,30.0,20.0,30.0,3000
2019-08-24,600 嘉義市,A1 香蕉,40.0,30.0,20.0,30.0,3500
2019-08-25,600 嘉義市,A1 香蕉,39.0,30.0,19.0,30.0,2800
2019-08-26,600 嘉義市,A1 香蕉,36.0,29.0,18.0,29.0,3000
2019-08-27,600 嘉義市,A1 香蕉,36.0,30.0,19.0,30.0,2900
2019-08-28,600 嘉義市,A1 香蕉,39.0,33.0,21.0,33.0,3500
2019-08-29,600 嘉義市,A1 香蕉,40.0,32.0,20.0,32.0,3300
2019-08-30,600 嘉義市,A1 香蕉,40.0,33.0,22.0,33.0,3000
2019-09-01,600 嘉義市,A1 香蕉,39.0,32.0,20.0,32.0,2800
2019-09-02,600 嘉義市,A1 香蕉,40.0,33.0,20.0,33.0,2700
2019-09-03,600 嘉義市,A1 香蕉,40.0,33.0,18.0,33.0,2800
2019-09-04,600 嘉義市,A1 香蕉,40.0,34.0,20.0,34.0,2000
2019-09-05,600 嘉義市,A1 香蕉,40.0,34.0,24.0,34.0,2000
2019-09-06,600 嘉義市,A1 香蕉,40.0,35.0,23.0,35.0,1900
2019-09-07,600 嘉義市,A1 香蕉,37.0,32.0,20.0,32.0,2200
2019-09-08,600 嘉義市,A1 香蕉,37.0,30.0,20.0,30.0,2000
2019-09-09,600 嘉義市,A1 香蕉,39.0,32.0,0.0,32.0,3000
2019-09-10,600 嘉義市,A1 香蕉,39.0,32.0,22.0,32.0,3100
2019-09-11,600 嘉義市,A1 香蕉,39.0,32.0,22.0,32.0,3000
2019-09-12,600 嘉義市,A1 香蕉,38.0,30.0,20.0,30.0,2900
2019-09-15,600 嘉義市,A1 香蕉,38.0,30.0,20.0,30.0,2500
2019-09-16,600 嘉義市,A1 香蕉,36.0,28.0,20.0,28.0,2500
2019-09-17,600 嘉義市,A1 香蕉,36.0,28.0,20.0,28.0,2800
2019-09-18,600 嘉義市,A1 香蕉,38.0,28.0,20.0,28.0,2200
2019-09-19,600 嘉義市,A1 香蕉,38.0,28.0,20.0,28.0,2800
2019-09-20,600 嘉義市,A1 香蕉,38.0,25.0,20.0,25.0,2600
2019-09-21,600 嘉義市,A1 香蕉,38.0,25.0,20.0,25.0,2300
2019-09-22,600 嘉義市,A1 香蕉,38.0,23.0,18.0,23.0,2200
2019-09-23,600 嘉義市,A1 香蕉,38.0,22.0,15.0,22.0,2800
2019-09-24,600 嘉義市,A1 香蕉,35.0,20.0,18.0,20.0,3000
2019-09-25,600 嘉義市,A1 香蕉,34.0,20.0,18.0,20.0,2700
2019-09-26,600 嘉義市,A1 香蕉,35.0,22.0,15.0,22.0,3200
2019-09-27,600 嘉義市,A1 香蕉,35.0,18.0,16.0,18.0,3300
2019-09-28,600 嘉義市,A1 香蕉,38.0,25.0,17.0,25.0,3000
2019-09-29,600 嘉義市,A1 香蕉,38.0,25.0,17.0,25.0,2600
2019-10-01,600 嘉義市,A1 香蕉,36.0,23.0,17.0,23.0,2800
2019-10-02,600 嘉義市,A1 香蕉,36.0,25.0,17.0,25.0,3000
2019-10-03,600 嘉義市,A1 香蕉,37.0,25.0,17.0,25.0,3200
2019-10-04,600 嘉義市,A1 香蕉,35.0,23.0,17.0,23.0,3300
2019-10-05,600 嘉義市,A1 香蕉,35.0,23.0,17.0,23.0,3000
2019-10-06,600 嘉義市,A1 香蕉,35.0,23.0,17.0,23.0,2500
2019-10-07,600 嘉義市,A1 香蕉,35.0,23.0,17.0,23.0,2700
2019-10-08,600 嘉義市,A1 香蕉,37.0,25.0,17.0,25.0,2600
2019-10-09,600 嘉義市,A1 香蕉,35.0,28.0,17.0,28.0,3000
2019-10-10,600 嘉義市,A1 香蕉,35.0,28.0,17.0,28.0,3200
2019-10-11,600 嘉義市,A1 香蕉,35.0,26.0,17.0,26.0,3500
2019-10-12,600 嘉義市,A1 香蕉,35.0,27.0,17.0,27.0,3400
2019-10-13,600 嘉義市,A1 香蕉,35.0,26.0,17.0,26.0,3000
2019-10-15,600 嘉義市,A1 香蕉,35.0,25.0,15.0,25.0,3000
2019-10-16,600 嘉義市,A1 香蕉,35.0,25.0,15.0,25.0,3200
2019-10-17,600 嘉義市,A1 香蕉,35.0,22.0,15.0,22.0,3300
2019-10-18,600 嘉義市,A1 香蕉,32.0,22.0,15.0,22.0,3600
2019-10-19,600 嘉義市,A1 香蕉,33.0,24.0,15.0,24.0,3500
2019-10-20,600 嘉義市,A1 香蕉,33.0,24.0,15.0,24.0,3000
2019-10-21,600 嘉義市,A1 香蕉,32.0,23.0,15.0,23.0,3500
2019-10-22,600 嘉義市,A1 香蕉,30.0,20.0,15.0,20.0,3000
2019-10-23,600 嘉義市,A1 香蕉,31.0,22.0,14.0,22.0,3100
2019-10-24,600 嘉義市,A1 香蕉,31.0,22.0,13.0,22.0,3000
